,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Reason,Date
51,대한항공,KE1210,GMP(김포),09:50,10:33,여객,지연,연결-항공기,2013-01-01
52,대한항공,KE1212,GMP(김포),10:40,11:23,여객,지연,연결-항공기,2013-01-01
53,대한항공,KE1218,GMP(김포),12:50,13:48,여객,지연,연결-항공기,2013-01-01
54,대한항공,KE1220,GMP(김포),13:10,13:53,여객,지연,연결-항공기,2013-01-01
55,대한항공,KE1852,WJU(원주),11:10,:,여객,취소,기상-눈,2013-01-01
56,대한항공,KE1902,KWJ(광주),08:30,10:13,여객,지연,연결-항공기,2013-01-01
57,대한항공,KE1952,CJJ(청주),11:15,:,여객,취소,기상-눈,2013-01-01
58,대한항공,KE1956,CJJ(청주),15:00,15:41,여객,지연,연결-항공기,2013-01-01
59,티웨이항공,TW702,GMP(김포),08:45,09:35,여객,지연,연결-항공기,2013-01-01
60,티웨이항공,TW708,GMP(김포),12:00,13:04,여객,지연,연결-항공기,2013-01-01
61,티웨이항공,TW774,GMP(김포),15:50,16:38,여객,지연,연결-항공기,2013-01-01
0,아시아나항공,OZ8930,GMP(김포),15:40,16:10,여객,지연,연결-항공기,2013-01-02
1,아시아나항공,OZ8952,GMP(김포),21:00,21:31,여객,지연,연결-항공기,2013-01-02
2,에어부산,BX8106,PUS(김해),09:10,09:51,여객,지연,연결-항공기,2013-01-02
3,이스타항공,ZE234,GMP(김포),12:55,13:27,여객,지연,연결-항공기,2013-01-02
4,제주항공,7C104,GMP(김포),10:40,11:24,여객,지연,연결-항공기,2013-01-02
5,제주항공,7C112,GMP(김포),15:55,16:30,여객,지연,연결-항공기,2013-01-02
6,제주항공,7C114,GMP(김포),17:15,18:29,여객,지연,연결-항공기,2013-01-02
7,제주항공,7C116,GMP(김포),19:50,21:49,여객,지연,연결-항공기,2013-01-02
8,제주항공,7C504,PUS(김해),12:55,13:32,여객,지연,연결-항공기,2013-01-02
9,제주항공,7C506,PUS(김해),14:05,15:06,여객,지연,연결-항공기,2013-01-02
10,제주항공,7C514,PUS(김해),20:10,21:18,여객,지연,연결-항공기,2013-01-02
11,제주항공,7C564,PUS(김해),17:10,17:45,여객,지연,연결-항공기,2013-01-02
12,제주항공,7C804,CJJ(청주),17:00,18:33,여객,지연,연결-항공기,2013-01-02
13,대한항공,KE1016,PUS(김해),19:00,20:05,여객,지연,연결-항공기,2013-01-02
14,대한항공,KE1220,GMP(김포),13:10,13:55,여객,지연,연결-항공기,2013-01-02
15,대한항공,KE1240,GMP(김포),17:25,17:55,여객,지연,연결-항공기,2013-01-02
16,대한항공,KE1244,GMP(김포),18:00,18:31,여객,지연,연결-항공기,2013-01-02
17,대한항공,KE1252,GMP(김포),20:45,21:16,여객,지연,연결-항공기,2013-01-02
18,대한항공,KE1802,TAE(대구),09:45,10:18,여객,지연,연결-항공기,2013-01-02
19,티웨이항공,TW704,GMP(김포),09:55,10:25,여객,지연,연결-항공기,2013-01-02
20,티웨이항공,TW710,GMP(김포),13:20,13:56,여객,지연,연결-항공기,2013-01-02
21,티웨이항공,TW712,GMP(김포),14:30,15:07,여객,지연,연결-항공기,2013-01-02
22,티웨이항공,TW716,GMP(김포),16:40,17:18,여객,지연,연결-항공기,2013-01-02
0,아시아나항공,OZ8902,GMP(김포),08:05,09:44,여객,지연,연결-항공기,2013-01-03
1,에어부산,BX8110,PUS(김해),14:50,:,여객,취소,연결-항공기,2013-01-03
2,에어부산,BX8112,PUS(김해),16:15,17:58,여객,지연,연결-항공기,2013-01-03
3,진에어,LJ304,GMP(김포),10:00,11:22,여객,지연,정비-엔진,2013-01-03
4,진에어,LJ310,GMP(김포),13:25,14:30,여객,지연,연결-항공기,2013-01-03
5,진에어,LJ318,GMP(김포),16:55,17:43,여객,지연,연결-항공기,2013-01-03
6,진에어,LJ328,GMP(김포),21:05,21:44,여객,지연,연결-항공기,2013-01-03
7,티웨이항공,TW708,GMP(김포),12:00,12:32,여객,지연,연결-항공기,2013-01-03
0,중국동방항공,MU2076,HGH(항저우),22:05,23:09,여객,지연,연결-항공기,2013-01-04
1,이스타항공,ZE218,GMP(김포),14:35,15:08,여객,지연,연결-항공기,2013-01-04
2,대한항공,KE1246,GMP(김포),19:20,19:57,여객,지연,연결-항공기,2013-01-04
0,아시아나항공,OZ8928,GMP(김포),15:45,16:22,여객,지연,연결-항공기,2013-01-05
1,대한항공,KE1020,PUS(김해),20:55,21:26,여객,지연,연결-항공기,2013-01-05
2,대한항공,KE1252,GMP(김포),20:45,21:32,여객,지연,연결-항공기,2013-01-05
0,아시아나항공,OZ8124,TAE(대구),09:10,:,여객,취소,연결-항공기,2013-01-06
1,아시아나항공,OZ8232,CJJ(청주),10:20,11:34,여객,지연,연결-항공기,2013-01-06
2,아시아나항공,OZ8234,CJJ(청주),15:35,16:15,여객,지연,연결-항공기,2013-01-06
3,아시아나항공,OZ8902,GMP(김포),08:05,:,여객,취소,연결-항공기,2013-01-06
4,아시아나항공,OZ8904,GMP(김포),07:55,:,여객,취소,연결-항공기,2013-01-06
5,아시아나항공,OZ8906,GMP(김포),08:35,:,여객,취소,연결-항공기,2013-01-06
6,아시아나항공,OZ8914,GMP(김포),12:10,12:44,여객,지연,연결-항공기,2013-01-06
7,아시아나항공,OZ8920,GMP(김포),13:45,14:47,여객,지연,연결-항공기,2013-01-06
8,아시아나항공,OZ8930,GMP(김포),15:40,16:33,여객,지연,연결-항공기,2013-01-06
9,아시아나항공,OZ8934,GMP(김포),17:05,18:05,여객,지연,연결-항공기,2013-01-06
10,아시아나항공,OZ8942,GMP(김포),18:55,19:26,여객,지연,연결-항공기,2013-01-06
11,아시아나항공,OZ8946,GMP(김포),20:30,21:30,여객,지연,연결-항공기,2013-01-06
12,에어부산,BX8102,PUS(김해),09:15,10:55,여객,지연,연결-항공기,2013-01-06
13,에어부산,BX8136,PUS(김해),08:40,10:52,여객,지연,연결-항공기,2013-01-06
14,이스타항공,ZE204,GMP(김포),08:10,09:51,여객,지연,연결-항공기,2013-01-06
15,이스타항공,ZE206,GMP(김포),08:40,:,여객,취소,연결-항공기,2013-01-06
16,이스타항공,ZE208,GMP(김포),09:25,10:06,여객,지연,연결-항공기,2013-01-06
17,이스타항공,ZE210,GMP(김포),09:55,10:42,여객,지연,연결-항공기,2013-01-06
18,이스타항공,ZE212,GMP(김포),11:20,13:06,여객,지연,연결-항공기,2013-01-06
19,이스타항공,ZE214,GMP(김포),12:40,13:21,여객,지연,연결-항공기,2013-01-06
20,이스타항공,ZE216,GMP(김포),13:05,13:54,여객,지연,연결-항공기,2013-01-06
21,이스타항공,ZE218,GMP(김포),14:35,:,여객,취소,연결-항공기,2013-01-06
22,이스타항공,ZE232,GMP(김포),09:40,11:10,여객,지연,연결-항공기,2013-01-06
23,이스타항공,ZE234,GMP(김포),12:55,14:27,여객,지연,연결-항공기,2013-01-06
24,이스타항공,ZE702,CJJ(청주),16:25,17:32,여객,지연,연결-항공기,2013-01-06
25,이스타항공,ZE704,CJJ(청주),19:30,20:53,여객,지연,연결-항공기,2013-01-06
26,제주항공,7C100,GMP(김포),08:35,:,여객,취소,기상-시정,2013-01-06
27,제주항공,7C102,GMP(김포),09:35,:,여객,취소,기상-시정,2013-01-06
28,제주항공,7C104,GMP(김포),10:40,11:25,여객,지연,연결-항공기,2013-01-06
29,제주항공,7C108,GMP(김포),12:20,14:23,여객,지연,연결-항공기,2013-01-06
30,제주항공,7C162,GMP(김포),10:35,11:12,여객,지연,연결-항공기,2013-01-06
31,제주항공,7C506,PUS(김해),14:05,14:44,여객,지연,연결-항공기,2013-01-06
32,제주항공,7C514,PUS(김해),20:10,21:10,여객,지연,연결-항공기,2013-01-06
33,제주항공,7C802,CJJ(청주),08:55,:,여객,취소,기상-시정,2013-01-06
34,진에어,LJ304,GMP(김포),10:00,11:04,여객,지연,연결-항공기,2013-01-06
35,진에어,LJ332,GMP(김포),10:10,11:05,여객,지연,연결-항공기,2013-01-06
36,대한항공,KE1202,GMP(김포),08:20,:,여객,취소,기상-시정,2013-01-06
37,대한항공,KE1204,GMP(김포),07:15,:,여객,취소,기상-시정,2013-01-06
38,대한항공,KE1208,GMP(김포),09:30,:,여객,취소,기상-시정,2013-01-06
39,대한항공,KE1210,GMP(김포),09:50,10:50,여객,지연,연결-항공기,2013-01-06
40,대한항공,KE1212,GMP(김포),10:40,11:23,여객,지연,연결-항공기,2013-01-06
41,대한항공,KE1216,GMP(김포),13:00,:,여객,취소,연결-항공기,2013-01-06
42,대한항공,KE1220,GMP(김포),13:10,14:11,여객,지연,연결-항공기,2013-01-06
43,대한항공,KE1222,GMP(김포),14:05,:,여객,취소,연결-항공기,2013-01-06
44,대한항공,KE1932,RSU(여수),11:05,12:54,여객,지연,연결-항공기,2013-01-06
45,대한항공,KE1952,CJJ(청주),11:15,:,여객,취소,기상-시정,2013-01-06
46,티웨이항공,TW702,GMP(김포),08:45,09:34,여객,지연,연결-항공기,2013-01-06
47,티웨이항공,TW704,GMP(김포),09:55,10:47,여객,지연,연결-항공기,2013-01-06
48,티웨이항공,TW710,GMP(김포),13:20,14:08,여객,지연,연결-항공기,2013-01-06
49,티웨이항공,TW716,GMP(김포),16:40,17:29,여객,지연,연결-항공기,2013-01-06
50,티웨이항공,TW722,GMP(김포),20:25,21:06,여객,지연,연결-항공기,2013-01-06
51,티웨이항공,TW752,GMP(김포),07:55,:,여객,취소,기상-시정,2013-01-06
0,에어부산,BX8100,PUS(김해),08:10,08:58,여객,지연,정비-항공전자,2013-01-07
1,중국동방항공,MU5038,PVG(푸동),15:40,21:04,여객,지연,연결-항공기,2013-01-07
2,이스타항공,ZE206,GMP(김포),08:40,09:32,여객,지연,기타,2013-01-07
3,이스타항공,ZE214,GMP(김포),12:40,13:27,여객,지연,연결-항공기,2013-01-07
4,이스타항공,ZE216,GMP(김포),13:05,13:35,여객,지연,연결-항공기,2013-01-07
5,이스타항공,ZE302,KUV(군산),12:00,12:32,여객,지연,연결-항공기,2013-01-07
6,대한항공,KE1008,PUS(김해),14:40,15:11,여객,지연,연결-항공기,2013-01-07
7,대한항공,KE1220,GMP(김포),13:10,13:44,여객,지연,연결-항공기,2013-01-07
8,대한항공,KE1234,GMP(김포),16:00,16:31,여객,지연,연결-항공기,2013-01-07
0,대한항공,KE1208,GMP(김포),09:30,10:11,여객,지연,연결-항공기,2013-01-08
1,대한항공,KE1908,KWJ(광주),17:45,18:16,여객,지연,연결-항공기,2013-01-08
2,티웨이항공,TW708,GMP(김포),12:00,12:33,여객,지연,연결-항공기,2013-01-08
0,이스타항공,ZE218,GMP(김포),14:35,15:14,여객,지연,연결-항공기,2013-01-09
1,제주항공,7C502,PUS(김해),09:50,10:31,여객,지연,연결-항공기,2013-01-09
2,대한항공,KE1918,KUV(군산),13:00,:,여객,취소,기상-눈,2013-01-09
3,티웨이항공,TW716,GMP(김포),16:40,:,여객,취소,정비-엔진,2013-01-09
4,티웨이항공,TW722,GMP(김포),20:25,21:31,여객,지연,정비-엔진,2013-01-09
0,에어부산,BX8104,PUS(김해),10:35,11:06,여객,지연,연결-항공기,2013-01-10
0,에어부산,BX8130,PUS(김해),17:25,18:12,여객,지연,연결-항공기,2013-01-11
1,대한항공,KE1244,GMP(김포),18:00,18:32,여객,지연,연결-항공기,2013-01-11
2,대한항공,KE1252,GMP(김포),20:45,21:16,여객,지연,연결-항공기,2013-01-11
3,,N323BD,TSA(송산공항),13:30,15:00,,지연,연결-항공기,2013-01-11
4,티웨이항공,TW712,GMP(김포),14:30,15:03,여객,지연,연결-항공기,2013-01-11
0,에어부산,BX8108,PUS(김해),13:30,:,여객,취소,연결-항공기,2013-01-12
1,중국남방항공,CZ6078,HRB(하얼빈),22:05,23:12,여객,지연,연결-항공기,2013-01-12
2,대한항공,KE1206,GMP(김포),09:10,09:44,여객,지연,연결-항공기,2013-01-12
0,아시아나항공,OZ8122,TAE(대구),09:35,10:43,여객,지연,연결-항공기,2013-01-13
1,아시아나항공,OZ8126,TAE(대구),17:45,18:23,여객,지연,연결-항공기,2013-01-13
2,아시아나항공,OZ8144,KWJ(광주),12:40,13:42,여객,지연,연결-항공기,2013-01-13
3,아시아나항공,OZ8234,CJJ(청주),15:35,16:23,여객,지연,연결-항공기,2013-01-13
4,아시아나항공,OZ8236,CJJ(청주),20:55,21:50,여객,지연,연결-항공기,2013-01-13
5,아시아나항공,OZ8900,GMP(김포),06:55,08:07,여객,지연,기상-시정,2013-01-13
6,아시아나항공,OZ8904,GMP(김포),07:55,:,여객,취소,연결-항공기,2013-01-13
7,아시아나항공,OZ8914,GMP(김포),12:10,12:49,여객,지연,기타,2013-01-13
8,아시아나항공,OZ8930,GMP(김포),15:40,16:11,여객,지연,연결-항공기,2013-01-13
9,아시아나항공,OZ8934,GMP(김포),17:05,17:37,여객,지연,연결-항공기,2013-01-13
10,아시아나항공,OZ8938,GMP(김포),21:15,21:46,여객,지연,연결-항공기,2013-01-13
11,아시아나항공,OZ8942,GMP(김포),18:55,19:31,여객,지연,연결-항공기,2013-01-13
12,아시아나항공,OZ8946,GMP(김포),20:30,21:40,여객,지연,연결-항공기,2013-01-13
13,에어부산,BX8014,GMP(김포),21:20,21:53,여객,지연,연결-항공기,2013-01-13
14,이스타항공,ZE206,GMP(김포),08:40,09:12,여객,지연,연결-항공기,2013-01-13
15,이스타항공,ZE228,GMP(김포),20:10,20:57,여객,지연,연결-항공기,2013-01-13
16,제주항공,7C118,GMP(김포),20:30,21:19,여객,지연,연결-항공기,2013-01-13
17,제주항공,7C120,GMP(김포),20:50,21:22,여객,지연,연결-항공기,2013-01-13
18,제주항공,7C122,GMP(김포),21:15,21:48,여객,지연,연결-항공기,2013-01-13
19,진에어,LJ328,GMP(김포),21:05,21:38,여객,지연,연결-항공기,2013-01-13
20,대한항공,KE1204,GMP(김포),07:15,:,여객,취소,기상-시정,2013-01-13
21,대한항공,KE1206,GMP(김포),09:10,:,여객,취소,기상-시정,2013-01-13
22,대한항공,KE1220,GMP(김포),13:10,13:41,여객,지연,연결-항공기,2013-01-13
23,대한항공,KE1248,GMP(김포),20:40,21:11,여객,지연,연결-항공기,2013-01-13
24,대한항공,KE1250,GMP(김포),20:25,21:00,여객,지연,연결-항공기,2013-01-13
25,대한항공,KE1252,GMP(김포),20:45,21:17,여객,지연,연결-항공기,2013-01-13
26,대한항공,KE1804,TAE(대구),11:35,12:21,여객,지연,연결-항공기,2013-01-13
27,대한항공,KE1902,KWJ(광주),08:30,09:40,여객,지연,기상-시정,2013-01-13
28,대한항공,KE1952,CJJ(청주),11:15,11:53,여객,지연,연결-항공기,2013-01-13
29,티웨이항공,TW702,GMP(김포),08:45,09:18,여객,지연,연결-항공기,2013-01-13
30,티웨이항공,TW724,GMP(김포),21:25,21:59,여객,지연,연결-항공기,2013-01-13
31,티웨이항공,TW772,GMP(김포),20:35,21:08,여객,지연,연결-항공기,2013-01-13
0,아시아나항공,OZ8142,KWJ(광주),09:50,10:41,여객,지연,연결-항공기,2013-01-14
1,아시아나항공,OZ8926,GMP(김포),14:20,14:55,여객,지연,연결-항공기,2013-01-14
2,이스타항공,ZE214,GMP(김포),12:40,13:16,여객,지연,연결-항공기,2013-01-14
3,제주항공,7C506,PUS(김해),14:05,14:39,여객,지연,연결-항공기,2013-01-14
4,제주항공,7C802,CJJ(청주),08:55,09:27,여객,지연,연결-항공기,2013-01-14
5,대한항공,KE1902,KWJ(광주),08:30,09:08,여객,지연,기상-시정,2013-01-14
0,아시아나항공,OZ8234,CJJ(청주),15:35,:,여객,취소,기상-시정,2013-01-16
1,아시아나항공,OZ8942,GMP(김포),18:55,19:26,여객,지연,연결-항공기,2013-01-16
2,이스타항공,ZE214,GMP(김포),12:40,13:14,여객,지연,연결-항공기,2013-01-16
3,대한항공,KE1292,GMP(김포),15:20,:,,취소,연결-항공기,2013-01-16
4,대한항공,KE1852,WJU(원주),11:10,:,여객,취소,기상-눈,2013-01-16
5,대한항공,KE1956,CJJ(청주),15:00,:,여객,취소,기상-시정,2013-01-16
0,아시아나항공,OZ8126,TAE(대구),17:45,18:17,여객,지연,연결-항공기,2013-01-17
1,아시아나항공,OZ8144,KWJ(광주),12:40,13:20,여객,지연,정비-기체,2013-01-17
2,아시아나항공,OZ8972,GMP(김포),20:55,21:38,여객,지연,연결-항공기,2013-01-17
3,제주항공,7C502,PUS(김해),09:50,10:23,여객,지연,연결-항공기,2013-01-17
4,대한항공,KE1214,GMP(김포),12:30,13:23,여객,지연,연결-항공기,2013-01-17
0,아시아나항공,OZ8142,KWJ(광주),09:50,10:33,여객,지연,연결-항공기,2013-01-18
1,대한항공,KE1206,GMP(김포),09:10,09:42,여객,지연,연결-항공기,2013-01-18
2,대한항공,KE1214,GMP(김포),12:30,13:17,여객,지연,연결-항공기,2013-01-18
0,아시아나항공,OZ8988,ICN(인천),21:05,21:40,여객,지연,연결-항공기,2013-01-19
1,제주항공,7C508,PUS(김해),15:40,16:14,여객,지연,연결-항공기,2013-01-19
2,제주항공,7C512,PUS(김해),18:30,19:00,여객,지연,연결-항공기,2013-01-19
3,진에어,LJ328,GMP(김포),21:05,21:38,여객,지연,연결-항공기,2013-01-19
4,대한항공,KE1852,WJU(원주),11:10,:,여객,취소,기상-눈,2013-01-19
0,아시아나항공,OZ8952,GMP(김포),21:00,21:31,여객,지연,연결-항공기,2013-01-20
1,진에어,LJ328,GMP(김포),21:05,21:41,여객,지연,연결-항공기,2013-01-20
2,대한항공,KE1250,GMP(김포),20:25,20:58,여객,지연,연결-항공기,2013-01-20
0,아시아나항공,OZ8148,KWJ(광주),19:15,:,여객,취소,기상-시정,2013-01-21
1,아시아나항공,OZ8234,CJJ(청주),15:35,16:12,여객,지연,연결-항공기,2013-01-21
2,아시아나항공,OZ8914,GMP(김포),12:10,12:47,여객,지연,연결-항공기,2013-01-21
3,아시아나항공,OZ8928,GMP(김포),15:45,16:19,여객,지연,연결-항공기,2013-01-21
4,이스타항공,ZE206,GMP(김포),08:40,09:14,여객,지연,연결-승무원연결,2013-01-21
5,제주항공,7C106,GMP(김포),11:55,12:35,여객,지연,연결-항공기,2013-01-21
6,대한항공,KE1218,GMP(김포),12:50,13:29,여객,지연,연결-항공기,2013-01-21
7,대한항공,KE1246,GMP(김포),19:20,19:54,여객,지연,연결-항공기,2013-01-21
8,대한항공,KE1852,WJU(원주),11:10,:,여객,취소,기타,2013-01-21
9,대한항공,KE1908,KWJ(광주),17:45,:,여객,취소,기상-시정,2013-01-21
0,이스타항공,ZE256,GMP(김포),14:50,:,여객,취소,정비-기체,2013-01-22
1,대한항공,KE1806,TAE(대구),15:05,:,여객,취소,연결-항공기,2013-01-22
0,대한항공,KE1852,WJU(원주),11:10,:,여객,취소,기상-눈,2013-01-23
0,아시아나항공,OZ8236,CJJ(청주),20:55,21:29,여객,지연,연결-항공기,2013-01-24
1,아시아나항공,OZ8988,ICN(인천),21:05,21:40,여객,지연,연결-항공기,2013-01-24
2,대한항공,KE1852,WJU(원주),11:10,:,여객,취소,기상-눈,2013-01-24
0,아시아나항공,OZ8126,TAE(대구),17:45,18:40,여객,지연,연결-승무원연결,2013-01-25
1,아시아나항공,OZ8152,KPO(포항),18:00,18:31,여객,지연,연결-승무원연결,2013-01-25
2,아시아나항공,OZ8236,CJJ(청주),20:55,21:54,여객,지연,연결-항공기,2013-01-25
3,아시아나항공,OZ8940,GMP(김포),17:40,18:44,여객,지연,연결-항공기,2013-01-25
4,아시아나항공,OZ8952,GMP(김포),21:00,21:37,여객,지연,연결-항공기,2013-01-25
5,제주항공,7C104,GMP(김포),10:40,:,여객,취소,정비-엔진,2013-01-25
6,제주항공,7C118,GMP(김포),20:30,21:05,여객,지연,연결-항공기,2013-01-25
7,제주항공,7C122,GMP(김포),21:30,:,여객,취소,연결-항공기,2013-01-25
0,아시아나항공,OZ8142,KWJ(광주),09:50,10:41,여객,지연,연결-항공기,2013-01-26
1,아시아나항공,OZ8906,GMP(김포),08:35,09:25,여객,지연,연결-항공기,2013-01-26
2,제주항공,7C122,GMP(김포),21:15,21:49,여객,지연,연결-항공기,2013-01-26
3,진에어,LJ328,GMP(김포),21:05,21:44,여객,지연,연결-항공기,2013-01-26
0,아시아나항공,OZ8988,ICN(인천),21:05,21:35,여객,지연,연결-항공기,2013-01-27
1,진에어,LJ328,GMP(김포),21:05,21:44,여객,지연,기타,2013-01-27
0,중국동방항공,MU2068,NGB(닝보),17:35,19:28,여객,지연,연결-항공기,2013-01-28
1,이스타항공,ZE228,GMP(김포),20:10,20:42,여객,지연,연결-항공기,2013-01-28
0,에어부산,BX8130,PUS(김해),17:25,19:13,여객,지연,연결-항공기,2013-01-29
1,대한항공,KE879,PEK(베이징),07:45,08:57,여객,지연,기상-시정,2013-01-29
0,아시아나항공,OZ8908,GMP(김포),09:35,10:06,여객,지연,연결-항공기,2013-01-30
1,아시아나항공,OZ8918,GMP(김포),12:50,13:36,여객,지연,연결-항공기,2013-01-30
2,에어부산,BX8130,PUS(김해),17:25,18:15,여객,지연,연결-항공기,2013-01-30
3,이스타항공,ZE228,GMP(김포),20:10,21:04,여객,지연,연결-항공기,2013-01-30
4,대한항공,KE1218,GMP(김포),12:50,13:22,여객,지연,연결-항공기,2013-01-30
5,대한항공,KE1802,TAE(대구),09:45,10:17,여객,지연,연결-항공기,2013-01-30
6,대한항공,KE1902,KWJ(광주),08:30,09:00,여객,지연,기상-시정,2013-01-30
0,아시아나항공,OZ8934,GMP(김포),17:05,17:35,여객,지연,연결-항공기,2013-01-31
1,중국남방항공,CZ694,SHE(심양),21:10,23:44,여객,지연,연결-항공기,2013-01-31
2,제주항공,7C106,GMP(김포),11:55,12:29,여객,지연,연결-항공기,2013-01-31
3,제주항공,7C162,GMP(김포),08:10,:,여객,취소,연결-항공기,2013-01-31
4,제주항공,7C164,GMP(김포),11:30,:,여객,취소,연결-항공기,2013-01-31
5,대한항공,KE1214,GMP(김포),12:30,13:02,여객,지연,연결-항공기,2013-01-31
0,에어부산,BX8110,PUS(김해),14:50,:,여객,취소,연결-항공기,2013-02-01
1,에어부산,BX8112,PUS(김해),16:15,:,여객,취소,연결-항공기,2013-02-01
2,에어부산,BX8130,PUS(김해),17:25,:,여객,취소,연결-항공기,2013-02-01
3,에어부산,BX8138,PUS(김해),20:35,:,여객,취소,연결-항공기,2013-02-01
4,제주항공,7C504,PUS(김해),12:55,:,여객,취소,기상-바람,2013-02-01
5,제주항공,7C506,PUS(김해),14:05,:,여객,취소,기상-바람,2013-02-01
6,제주항공,7C508,PUS(김해),15:40,:,여객,취소,기상-바람,2013-02-01
7,제주항공,7C510,PUS(김해),17:45,:,여객,취소,기상-바람,2013-02-01
8,제주항공,7C512,PUS(김해),18:30,19:06,여객,지연,연결-승객,2013-02-01
9,대한항공,KE1010,PUS(김해),15:15,:,여객,취소,연결-항공기,2013-02-01
