,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Reason,Date
0,아시아나항공,OZ1085,HND(하네다),08:40,11:02,여객,지연,연결-항공기,2019-01-02
1,아시아나항공,OZ3615,SHA(상해/홍차우),16:15,17:48,여객,지연,연결-항공기,2019-01-02
2,아시아나항공,OZ8413,CJU(제주),18:10,18:49,여객,지연,연결-항공기,2019-01-02
3,아시아나항공,OZ8953,CJU(제주),13:20,13:53,여객,지연,연결-항공기,2019-01-02
4,아시아나항공,OZ8963,CJU(제주),14:05,14:42,여객,지연,연결-항공기,2019-01-02
5,아시아나항공,OZ8971,CJU(제주),15:00,15:30,여객,지연,연결-항공기,2019-01-02
6,에어부산,BX8891,USN(울산),07:10,08:43,여객,지연,정비-항공전자,2019-01-02
7,에어부산,BX8893,USN(울산),14:15,15:22,여객,지연,연결-항공기,2019-01-02
8,이스타항공,ZE223,CJU(제주),18:20,19:10,여객,지연,연결-항공기,2019-01-02
9,제주항공,7C115,CJU(제주),12:20,12:55,여객,지연,연결-항공기,2019-01-02
10,제주항공,7C117,CJU(제주),12:50,13:51,여객,지연,연결-항공기,2019-01-02
11,제주항공,7C123,CJU(제주),15:55,17:20,여객,지연,연결-항공기,2019-01-02
12,제주항공,7C127,CJU(제주),18:20,19:01,여객,지연,연결-항공기,2019-01-02
13,제주항공,7C129,CJU(제주),19:05,19:55,여객,지연,연결-항공기,2019-01-02
14,제주항공,7C145,CJU(제주),16:55,17:30,여객,지연,연결-항공기,2019-01-02
15,제주항공,7C147,CJU(제주),20:30,21:01,여객,지연,연결-항공기,2019-01-02
16,제주항공,7C155,CJU(제주),15:00,16:01,여객,지연,연결-항공기,2019-01-02
17,제주항공,7C208,PUS(김해),19:50,20:51,여객,지연,연결-항공기,2019-01-02
18,진에어,LJ305,CJU(제주),08:50,09:21,여객,지연,연결-항공기,2019-01-02
19,진에어,LJ315,CJU(제주),13:25,14:05,여객,지연,연결-항공기,2019-01-02
20,진에어,LJ331,CJU(제주),20:20,21:14,여객,지연,연결-항공기,2019-01-02
21,대한항공,KE1211,CJU(제주),09:55,10:44,여객,지연,연결-항공기,2019-01-02
22,대한항공,KE1333,RSU(여수),16:40,17:14,여객,지연,연결-항공기,2019-01-02
23,대한항공,KE1609,USN(울산),20:00,20:30,여객,지연,정비-기타,2019-01-02
24,티웨이항공,TW715,CJU(제주),12:55,13:39,여객,지연,정비-기체,2019-01-02
25,티웨이항공,TW717,CJU(제주),13:20,14:30,여객,지연,연결-항공기,2019-01-02
26,티웨이항공,TW721,CJU(제주),14:20,15:37,여객,지연,연결-항공기,2019-01-02
27,티웨이항공,TW723,CJU(제주),15:15,17:32,여객,지연,연결-항공기,2019-01-02
28,티웨이항공,TW725,CJU(제주),17:25,18:09,여객,지연,연결-항공기,2019-01-02
29,티웨이항공,TW731,CJU(제주),18:45,20:46,여객,지연,연결-항공기,2019-01-02
0,아시아나항공,OZ8955,CJU(제주),13:25,13:58,여객,지연,연결-항공기,2019-01-03
1,아시아나항공,OZ8957,CJU(제주),13:50,14:26,여객,지연,연결-항공기,2019-01-03
2,아시아나항공,OZ8973,CJU(제주),15:25,16:03,여객,지연,연결-항공기,2019-01-03
3,에어부산,BX8015,CJU(제주),18:10,18:41,여객,지연,연결-항공기,2019-01-03
4,에어부산,BX8817,PUS(김해),14:30,15:04,여객,지연,연결-항공기,2019-01-03
5,에어부산,BX8893,USN(울산),14:15,14:56,여객,지연,연결-항공기,2019-01-03
6,에어필립,3P1003,KWJ(광주),09:50,10:52,여객,지연,연결-항공기,2019-01-03
7,이스타항공,ZE217,CJU(제주),14:45,15:23,여객,지연,연결-항공기,2019-01-03
8,이스타항공,ZE225,CJU(제주),19:25,20:18,여객,지연,연결-항공기,2019-01-03
9,이스타항공,ZE227,CJU(제주),19:45,20:25,여객,지연,연결-항공기,2019-01-03
10,이스타항공,ZE229,CJU(제주),20:00,20:36,여객,지연,연결-항공기,2019-01-03
11,제주항공,7C107,CJU(제주),09:00,09:31,여객,지연,연결-항공기,2019-01-03
12,제주항공,7C115,CJU(제주),12:20,12:54,여객,지연,연결-항공기,2019-01-03
13,제주항공,7C123,CJU(제주),15:55,16:38,여객,지연,연결-항공기,2019-01-03
14,제주항공,7C127,CJU(제주),18:20,19:02,여객,지연,연결-항공기,2019-01-03
15,제주항공,7C133,CJU(제주),19:35,20:14,여객,지연,연결-항공기,2019-01-03
16,진에어,LJ305,CJU(제주),08:50,09:24,여객,지연,연결-항공기,2019-01-03
17,진에어,LJ315,CJU(제주),13:25,14:19,여객,지연,연결-항공기,2019-01-03
18,진에어,LJ323,CJU(제주),17:45,18:16,여객,지연,연결-항공기,2019-01-03
19,진에어,LJ331,CJU(제주),20:20,21:36,여객,지연,연결-항공기,2019-01-03
20,티웨이항공,TW731,CJU(제주),18:45,19:17,여객,지연,연결-항공기,2019-01-03
0,아시아나항공,OZ8735,RSU(여수),17:50,18:20,여객,지연,연결-항공기,2019-01-04
1,아시아나항공,OZ8955,CJU(제주),13:25,14:09,여객,지연,연결-항공기,2019-01-04
2,아시아나항공,OZ8957,CJU(제주),13:50,14:30,여객,지연,연결-항공기,2019-01-04
3,아시아나항공,OZ8963,CJU(제주),14:05,14:35,여객,지연,연결-항공기,2019-01-04
4,아시아나항공,OZ8971,CJU(제주),15:00,15:31,여객,지연,연결-항공기,2019-01-04
5,아시아나항공,OZ8973,CJU(제주),15:25,15:57,여객,지연,연결-항공기,2019-01-04
6,아시아나항공,OZ8981,CJU(제주),17:25,18:04,여객,지연,연결-항공기,2019-01-04
7,에어부산,BX8015,CJU(제주),18:10,18:55,여객,지연,연결-항공기,2019-01-04
8,에어부산,BX8021,CJU(제주),14:45,15:20,여객,지연,연결-항공기,2019-01-04
9,에어부산,BX8023,CJU(제주),18:20,19:15,여객,지연,연결-항공기,2019-01-04
10,이스타항공,ZE215,CJU(제주),13:50,14:25,여객,지연,연결-항공기,2019-01-04
11,이스타항공,ZE229,CJU(제주),20:00,20:44,여객,지연,연결-항공기,2019-01-04
12,이스타항공,ZE231,CJU(제주),20:20,20:50,여객,지연,연결-항공기,2019-01-04
13,제주항공,7C115,CJU(제주),12:30,13:00,여객,지연,연결-항공기,2019-01-04
14,제주항공,7C127,CJU(제주),18:20,19:07,여객,지연,연결-항공기,2019-01-04
15,제주항공,7C129,CJU(제주),19:05,19:42,여객,지연,연결-항공기,2019-01-04
16,제주항공,7C141,CJU(제주),09:30,10:11,여객,지연,연결-항공기,2019-01-04
17,제주항공,7C143,CJU(제주),13:15,14:15,여객,지연,연결-항공기,2019-01-04
18,제주항공,7C145,CJU(제주),16:55,17:55,여객,지연,연결-항공기,2019-01-04
19,제주항공,7C147,CJU(제주),20:30,21:14,여객,지연,연결-항공기,2019-01-04
20,진에어,LJ305,CJU(제주),08:50,09:58,여객,지연,연결-항공기,2019-01-04
21,진에어,LJ317,CJU(제주),14:20,14:50,여객,지연,연결-항공기,2019-01-04
22,진에어,LJ319,CJU(제주),16:00,17:45,여객,지연,연결-항공기,2019-01-04
23,진에어,LJ321,CJU(제주),16:05,16:39,여객,지연,연결-항공기,2019-01-04
24,진에어,LJ323,CJU(제주),17:45,18:17,여객,지연,연결-항공기,2019-01-04
25,진에어,LJ329,CJU(제주),19:50,21:11,여객,지연,연결-항공기,2019-01-04
26,진에어,LJ331,CJU(제주),20:20,21:47,여객,지연,연결-항공기,2019-01-04
27,대한항공,KE1231,CJU(제주),18:40,19:10,여객,지연,연결-항공기,2019-01-04
28,대한항공,KE1237,CJU(제주),20:50,21:34,여객,지연,연결-항공기,2019-01-04
29,대한항공,KE1333,RSU(여수),15:20,15:54,여객,지연,연결-항공기,2019-01-04
30,티웨이항공,TW713,CJU(제주),11:45,12:16,여객,지연,연결-항공기,2019-01-04
31,티웨이항공,TW723,CJU(제주),15:15,16:09,여객,지연,연결-항공기,2019-01-04
32,티웨이항공,TW729,CJU(제주),19:05,19:55,여객,지연,연결-항공기,2019-01-04
0,아시아나항공,OZ8935,CJU(제주),11:35,12:55,여객,지연,연결-항공기,2019-01-05
1,아시아나항공,OZ8955,CJU(제주),13:25,14:10,여객,지연,연결-항공기,2019-01-05
2,아시아나항공,OZ8957,CJU(제주),13:50,14:37,여객,지연,연결-항공기,2019-01-05
3,아시아나항공,OZ8975,CJU(제주),15:30,:,여객,취소,연결-항공기,2019-01-05
4,아시아나항공,OZ8981,CJU(제주),17:25,17:57,여객,지연,연결-항공기,2019-01-05
5,에어부산,BX8821,PUS(김해),16:30,17:05,여객,지연,연결-항공기,2019-01-05
6,에어부산,BX8827,PUS(김해),19:30,20:04,여객,지연,연결-항공기,2019-01-05
7,이스타항공,ZE215,CJU(제주),13:50,14:29,여객,지연,연결-항공기,2019-01-05
8,이스타항공,ZE223,CJU(제주),18:20,18:57,여객,지연,연결-항공기,2019-01-05
9,일본항공,JL90,HND(하네다),08:00,12:52,여객,지연,정비-엔진,2019-01-05
10,일본항공,JL92,HND(하네다),12:10,16:34,여객,지연,연결-항공기,2019-01-05
11,제주항공,7C147,CJU(제주),20:50,21:32,여객,지연,연결-항공기,2019-01-05
12,제주항공,7C208,PUS(김해),19:50,20:30,여객,지연,연결-항공기,2019-01-05
13,진에어,LJ323,CJU(제주),17:45,18:35,여객,지연,연결-항공기,2019-01-05
14,진에어,LJ325,CJU(제주),18:15,20:23,여객,지연,연결-항공기,2019-01-05
15,진에어,LJ329,CJU(제주),19:50,:,여객,취소,연결-항공기,2019-01-05
16,진에어,LJ331,CJU(제주),20:20,21:01,여객,지연,연결-항공기,2019-01-05
17,대한항공,KE1117,PUS(김해),15:00,15:31,여객,지연,정비-착륙바퀴,2019-01-05
18,티웨이항공,TW727,CJU(제주),18:05,18:40,여객,지연,연결-항공기,2019-01-05
0,아시아나항공,OZ8703,KWJ(광주),09:25,09:56,여객,지연,연결-항공기,2019-01-06
1,에어부산,BX8829,PUS(김해),20:30,21:34,여객,지연,연결-항공기,2019-01-06
2,제주항공,7C115,CJU(제주),12:30,13:01,여객,지연,연결-항공기,2019-01-06
3,제주항공,7C119,CJU(제주),13:40,14:12,여객,지연,연결-항공기,2019-01-06
4,제주항공,7C127,CJU(제주),18:20,18:56,여객,지연,연결-항공기,2019-01-06
5,제주항공,7C129,CJU(제주),19:05,19:41,여객,지연,연결-항공기,2019-01-06
6,제주항공,7C208,PUS(김해),19:50,20:21,여객,지연,연결-항공기,2019-01-06
7,진에어,LJ331,CJU(제주),20:20,20:54,여객,지연,연결-항공기,2019-01-06
8,티웨이항공,TW717,CJU(제주),13:20,13:52,여객,지연,연결-항공기,2019-01-06
0,아시아나항공,OZ8907,CJU(제주),06:50,07:24,여객,지연,탑승수속,2019-01-07
1,아시아나항공,OZ8927,CJU(제주),10:55,11:25,여객,지연,승객하기,2019-01-07
2,아시아나항공,OZ8935,CJU(제주),11:35,12:07,여객,지연,연결-항공기,2019-01-07
3,아시아나항공,OZ8955,CJU(제주),13:25,13:55,여객,지연,연결-항공기,2019-01-07
4,아시아나항공,OZ8957,CJU(제주),13:50,14:32,여객,지연,연결-항공기,2019-01-07
5,아시아나항공,OZ8975,CJU(제주),15:30,16:06,여객,지연,연결-항공기,2019-01-07
6,에어부산,BX8817,PUS(김해),14:30,15:01,여객,지연,연결-항공기,2019-01-07
7,이스타항공,ZE207,CJU(제주),09:50,10:24,여객,지연,연결-항공기,2019-01-07
8,제주항공,7C129,CJU(제주),19:05,19:35,여객,지연,연결-항공기,2019-01-07
9,진에어,LJ315,CJU(제주),13:25,14:11,여객,지연,연결-항공기,2019-01-07
10,진에어,LJ321,CJU(제주),16:05,16:41,여객,지연,연결-항공기,2019-01-07
11,진에어,LJ329,CJU(제주),19:50,20:22,여객,지연,연결-항공기,2019-01-07
12,진에어,LJ331,CJU(제주),20:20,21:26,여객,지연,연결-항공기,2019-01-07
13,대한항공,KE1105,PUS(김해),09:00,09:37,여객,지연,연결-항공기,2019-01-07
14,대한항공,KE1205,CJU(제주),08:55,09:25,여객,지연,탑승수속,2019-01-07
15,대한항공,KE1331,RSU(여수),08:35,09:09,여객,지연,연결-항공기,2019-01-07
16,대한항공,KE1535,KPO(포항),15:45,16:43,여객,지연,연결-항공기,2019-01-07
0,아시아나항공,OZ8953,CJU(제주),13:20,13:55,여객,지연,연결-항공기,2019-01-08
1,아시아나항공,OZ8955,CJU(제주),13:25,14:09,여객,지연,연결-항공기,2019-01-08
2,아시아나항공,OZ8957,CJU(제주),13:50,14:37,여객,지연,연결-항공기,2019-01-08
3,아시아나항공,OZ8973,CJU(제주),15:25,15:57,여객,지연,연결-항공기,2019-01-08
4,아시아나항공,OZ8981,CJU(제주),17:25,17:58,여객,지연,연결-항공기,2019-01-08
5,아시아나항공,OZ8995,CJU(제주),20:10,21:02,여객,지연,연결-항공기,2019-01-08
6,에어부산,BX8851,TAE(대구),06:50,07:20,여객,지연,탑승수속,2019-01-08
7,이스타항공,ZE203,CJU(제주),06:45,07:54,여객,지연,정비-항공전자,2019-01-08
8,이스타항공,ZE207,CJU(제주),09:50,10:24,여객,지연,연결-항공기,2019-01-08
9,이스타항공,ZE215,CJU(제주),13:50,14:28,여객,지연,연결-항공기,2019-01-08
10,이스타항공,ZE217,CJU(제주),14:45,15:21,여객,지연,연결-항공기,2019-01-08
11,이스타항공,ZE221,CJU(제주),16:55,17:31,여객,지연,연결-항공기,2019-01-08
12,이스타항공,ZE227,CJU(제주),19:45,20:18,여객,지연,연결-항공기,2019-01-08
13,이스타항공,ZE229,CJU(제주),20:00,20:34,여객,지연,연결-항공기,2019-01-08
14,이스타항공,ZE231,CJU(제주),20:20,21:00,여객,지연,연결-항공기,2019-01-08
15,제주항공,7C117,CJU(제주),12:50,13:20,여객,지연,연결-항공기,2019-01-08
16,제주항공,7C208,PUS(김해),19:50,20:36,여객,지연,연결-항공기,2019-01-08
17,진에어,LJ305,CJU(제주),08:50,09:23,여객,지연,연결-항공기,2019-01-08
18,진에어,LJ315,CJU(제주),13:25,13:58,여객,지연,연결-항공기,2019-01-08
19,진에어,LJ331,CJU(제주),20:20,21:04,여객,지연,연결-항공기,2019-01-08
20,대한항공,KE1231,CJU(제주),18:40,19:18,여객,지연,연결-항공기,2019-01-08
21,대한항공,KE1255,CJU(제주),11:05,12:21,여객,지연,정비-기체,2019-01-08
0,아시아나항공,OZ8957,CJU(제주),13:50,14:23,여객,지연,연결-항공기,2019-01-09
1,아시아나항공,OZ8971,CJU(제주),15:00,15:37,여객,지연,연결-항공기,2019-01-09
2,아시아나항공,OZ8975,CJU(제주),15:30,16:01,여객,지연,연결-항공기,2019-01-09
3,에어부산,BX8807,PUS(김해),09:30,10:09,여객,지연,연결-항공기,2019-01-09
4,에어부산,BX8811,PUS(김해),11:30,12:01,여객,지연,연결-항공기,2019-01-09
5,에어부산,BX8813,PUS(김해),12:30,13:13,여객,지연,연결-항공기,2019-01-09
6,이스타항공,ZE201,CJU(제주),06:20,07:39,여객,지연,연결-승무원연결,2019-01-09
7,이스타항공,ZE217,CJU(제주),14:45,15:16,여객,지연,연결-항공기,2019-01-09
8,이스타항공,ZE231,CJU(제주),20:20,21:14,여객,지연,연결-항공기,2019-01-09
9,제주항공,7C151,CJU(제주),06:45,07:20,여객,지연,수하물처리,2019-01-09
10,진에어,LJ315,CJU(제주),13:25,13:59,여객,지연,연결-항공기,2019-01-09
11,진에어,LJ329,CJU(제주),19:50,20:22,여객,지연,연결-항공기,2019-01-09
12,진에어,LJ331,CJU(제주),20:20,21:03,여객,지연,연결-항공기,2019-01-09
13,대한항공,KE1119,PUS(김해),16:00,16:35,여객,지연,연결-항공기,2019-01-09
0,아시아나항공,OZ8953,CJU(제주),13:20,13:57,여객,지연,공항혼잡,2019-01-10
1,아시아나항공,OZ8957,CJU(제주),13:50,14:32,여객,지연,연결-항공기,2019-01-10
2,아시아나항공,OZ8967,CJU(제주),14:50,16:06,여객,지연,정비-항공전자,2019-01-10
3,아시아나항공,OZ8973,CJU(제주),15:25,16:09,여객,지연,연결-항공기,2019-01-10
4,아시아나항공,OZ8975,CJU(제주),15:30,16:12,여객,지연,연결-항공기,2019-01-10
5,아시아나항공,OZ8985,CJU(제주),18:45,19:31,여객,지연,연결-항공기,2019-01-10
6,에어부산,BX8021,CJU(제주),14:45,15:18,여객,지연,연결-항공기,2019-01-10
7,에어부산,BX8825,PUS(김해),18:30,19:05,여객,지연,연결-항공기,2019-01-10
8,에어필립,3P1457,CJU(제주),17:30,:,여객,취소,정비-기체,2019-01-10
9,이스타항공,ZE209,CJU(제주),11:15,11:49,여객,지연,연결-항공기,2019-01-10
10,이스타항공,ZE215,CJU(제주),13:50,14:22,여객,지연,연결-항공기,2019-01-10
11,이스타항공,ZE217,CJU(제주),14:45,15:51,여객,지연,연결-항공기,2019-01-10
12,이스타항공,ZE229,CJU(제주),20:00,20:44,여객,지연,연결-항공기,2019-01-10
13,제주항공,7C119,CJU(제주),13:40,14:12,여객,지연,연결-항공기,2019-01-10
14,제주항공,7C127,CJU(제주),18:20,19:38,여객,지연,연결-항공기,2019-01-10
15,제주항공,7C129,CJU(제주),19:05,20:04,여객,지연,연결-항공기,2019-01-10
16,진에어,LJ315,CJU(제주),13:25,14:06,여객,지연,연결-항공기,2019-01-10
17,진에어,LJ317,CJU(제주),14:20,14:52,여객,지연,연결-항공기,2019-01-10
18,진에어,LJ321,CJU(제주),16:05,16:41,여객,지연,연결-항공기,2019-01-10
19,진에어,LJ331,CJU(제주),20:20,21:21,여객,지연,연결-항공기,2019-01-10
20,대한항공,KE1125,PUS(김해),19:00,20:02,여객,지연,연결-항공기,2019-01-10
21,대한항공,KE1127,PUS(김해),20:00,20:32,여객,지연,연결-항공기,2019-01-10
22,대한항공,KE1211,CJU(제주),09:55,10:44,여객,지연,정비-엔진,2019-01-10
23,대한항공,KE1225,CJU(제주),15:45,16:31,여객,지연,정비-엔진,2019-01-10
24,대한항공,KE1255,CJU(제주),11:05,11:52,여객,지연,정비-엔진,2019-01-10
25,티웨이항공,TW707,CJU(제주),09:35,10:05,여객,지연,연결-항공기,2019-01-10
26,티웨이항공,TW717,CJU(제주),13:20,14:00,여객,지연,연결-항공기,2019-01-10
27,티웨이항공,TW719,CJU(제주),14:05,14:42,여객,지연,연결-항공기,2019-01-10
28,티웨이항공,TW723,CJU(제주),15:15,15:54,여객,지연,연결-항공기,2019-01-10
29,티웨이항공,TW727,CJU(제주),18:05,18:52,여객,지연,연결-항공기,2019-01-10
30,티웨이항공,TW731,CJU(제주),18:45,19:22,여객,지연,연결-항공기,2019-01-10
0,아시아나항공,OZ8953,CJU(제주),13:20,13:53,여객,지연,연결-항공기,2019-01-11
1,아시아나항공,OZ8955,CJU(제주),13:25,14:03,여객,지연,연결-항공기,2019-01-11
2,아시아나항공,OZ8957,CJU(제주),13:50,14:31,여객,지연,연결-항공기,2019-01-11
3,아시아나항공,OZ8963,CJU(제주),14:05,14:49,여객,지연,연결-항공기,2019-01-11
4,아시아나항공,OZ8981,CJU(제주),17:25,18:02,여객,지연,연결-항공기,2019-01-11
5,에어부산,BX8021,CJU(제주),14:45,15:30,여객,지연,정비-기타,2019-01-11
6,에어부산,BX8023,CJU(제주),18:20,19:11,여객,지연,연결-항공기,2019-01-11
7,에어부산,BX8809,PUS(김해),10:30,11:11,여객,지연,연결-항공기,2019-01-11
8,에어부산,BX8811,PUS(김해),11:30,12:05,여객,지연,연결-항공기,2019-01-11
9,에어부산,BX8817,PUS(김해),14:30,15:00,여객,지연,연결-승무원연결,2019-01-11
10,에어부산,BX8893,USN(울산),14:25,14:57,여객,지연,연결-항공기,2019-01-11
11,에어필립,3P1457,CJU(제주),17:55,19:44,여객,지연,연결-항공기,2019-01-11
12,이스타항공,ZE211,CJU(제주),11:40,12:38,여객,지연,승객하기,2019-01-11
13,이스타항공,ZE215,CJU(제주),13:50,14:24,여객,지연,연결-항공기,2019-01-11
14,이스타항공,ZE231,CJU(제주),20:20,21:03,여객,지연,연결-항공기,2019-01-11
15,제주항공,7C129,CJU(제주),19:05,19:48,여객,지연,연결-항공기,2019-01-11
16,제주항공,7C143,CJU(제주),13:15,13:48,여객,지연,연결-항공기,2019-01-11
17,제주항공,7C145,CJU(제주),16:55,17:42,여객,지연,연결-항공기,2019-01-11
18,제주항공,7C208,PUS(김해),19:50,20:44,여객,지연,연결-항공기,2019-01-11
19,진에어,LJ305,CJU(제주),08:50,09:50,여객,지연,연결-항공기,2019-01-11
20,진에어,LJ315,CJU(제주),13:25,14:27,여객,지연,연결-항공기,2019-01-11
21,진에어,LJ321,CJU(제주),16:05,17:11,여객,지연,연결-항공기,2019-01-11
22,진에어,LJ329,CJU(제주),19:50,20:54,여객,지연,연결-항공기,2019-01-11
23,진에어,LJ331,CJU(제주),20:20,21:39,여객,지연,연결-항공기,2019-01-11
24,티웨이항공,TW723,CJU(제주),15:15,15:56,여객,지연,연결-항공기,2019-01-11
25,티웨이항공,TW731,CJU(제주),18:45,19:32,여객,지연,연결-항공기,2019-01-11
0,아시아나항공,OZ804A,ICN(인천),22:00,22:39,,지연,연결-항공기,2019-01-12
1,아시아나항공,OZ8953,CJU(제주),13:20,13:51,여객,지연,연결-항공기,2019-01-12
2,아시아나항공,OZ8955,CJU(제주),13:25,14:02,여객,지연,연결-항공기,2019-01-12
3,아시아나항공,OZ8957,CJU(제주),13:50,14:23,여객,지연,연결-항공기,2019-01-12
4,아시아나항공,OZ8971,CJU(제주),15:00,15:49,여객,지연,연결-항공기,2019-01-12
5,아시아나항공,OZ8973,CJU(제주),15:25,15:57,여객,지연,연결-항공기,2019-01-12
6,에어필립,3P1451,CJU(제주),06:05,:,여객,취소,정비,2019-01-12
7,이스타항공,ZE209,CJU(제주),11:15,11:54,여객,지연,연결-항공기,2019-01-12
8,이스타항공,ZE217,CJU(제주),14:45,15:24,여객,지연,연결-항공기,2019-01-12
9,이스타항공,ZE283B,ULN(울란바토르),09:05,09:46,,지연,연결-항공기,2019-01-12
10,제주항공,7C119,CJU(제주),13:40,14:16,여객,지연,연결-항공기,2019-01-12
11,진에어,LJ315,CJU(제주),13:25,14:12,여객,지연,연결-항공기,2019-01-12
12,진에어,LJ329,CJU(제주),19:50,20:26,여객,지연,연결-항공기,2019-01-12
13,진에어,LJ331,CJU(제주),20:20,21:05,여객,지연,연결-항공기,2019-01-12
14,대한항공,KE1127,PUS(김해),20:00,20:57,여객,지연,연결-항공기,2019-01-12
15,대한항공,KE1531,KPO(포항),08:20,:,여객,취소,기상-운고,2019-01-12
16,대한항공,KE1535,KPO(포항),15:45,:,여객,취소,기상-운고,2019-01-12
17,티웨이항공,TW723,CJU(제주),15:15,15:55,여객,지연,연결-항공기,2019-01-12
0,아시아나항공,OZ8957,CJU(제주),13:50,14:27,여객,지연,공항혼잡,2019-01-13
1,아시아나항공,OZ8971,CJU(제주),15:00,15:52,여객,지연,연결-항공기,2019-01-13
2,아시아나항공,OZ8973,CJU(제주),15:25,16:34,여객,지연,연결-항공기,2019-01-13
3,에어필립,3P1003,KWJ(광주),09:50,10:21,여객,지연,정비-기타,2019-01-13
4,이스타항공,ZE225,CJU(제주),19:25,19:59,여객,지연,연결-항공기,2019-01-13
5,이스타항공,ZE229,CJU(제주),20:00,20:32,여객,지연,연결-항공기,2019-01-13
6,제주항공,7C113,CJU(제주),12:00,12:45,여객,지연,연결-항공기,2019-01-13
7,제주항공,7C208,PUS(김해),19:50,20:36,여객,지연,연결-항공기,2019-01-13
8,진에어,LJ329,CJU(제주),19:50,20:34,여객,지연,연결-항공기,2019-01-13
9,진에어,LJ331,CJU(제주),20:20,20:50,여객,지연,연결-항공기,2019-01-13
10,대한항공,KE1249,CJU(제주),13:25,14:12,여객,지연,연결-항공기,2019-01-13
11,티웨이항공,TW707,CJU(제주),09:35,12:01,여객,지연,연결-항공기,2019-01-13
12,티웨이항공,TW713,CJU(제주),11:45,13:51,여객,지연,연결-항공기,2019-01-13
13,티웨이항공,TW715,CJU(제주),12:55,14:25,여객,지연,연결-항공기,2019-01-13
14,티웨이항공,TW717,CJU(제주),13:20,15:46,여객,지연,연결-항공기,2019-01-13
15,티웨이항공,TW721,CJU(제주),14:20,16:17,여객,지연,연결-항공기,2019-01-13
16,티웨이항공,TW723,CJU(제주),15:15,17:22,여객,지연,연결-항공기,2019-01-13
17,티웨이항공,TW725,CJU(제주),17:25,19:04,여객,지연,연결-항공기,2019-01-13
18,티웨이항공,TW729,CJU(제주),19:05,20:43,여객,지연,연결-항공기,2019-01-13
0,아시아나항공,OZ1165,KIX(간사이),17:55,19:01,여객,지연,연결-항공기,2019-01-14
1,아시아나항공,OZ8413,CJU(제주),18:05,18:37,여객,지연,연결-항공기,2019-01-14
2,아시아나항공,OZ8731,RSU(여수),08:20,09:24,여객,지연,기상-시정,2019-01-14
3,아시아나항공,OZ8735,RSU(여수),17:50,18:36,여객,지연,연결-항공기,2019-01-14
4,아시아나항공,OZ8901,CJU(제주),06:05,07:03,여객,지연,기상-시정,2019-01-14
5,아시아나항공,OZ8903,CJU(제주),06:10,:,여객,지연,기상-시정,2019-01-14
6,아시아나항공,OZ8905,CJU(제주),06:20,08:48,여객,지연,기상-시정,2019-01-14
7,아시아나항공,OZ8907,CJU(제주),06:50,08:59,여객,지연,기상-시정,2019-01-14
8,아시아나항공,OZ8911,CJU(제주),07:10,08:56,여객,지연,기상-시정,2019-01-14
9,아시아나항공,OZ8913,CJU(제주),07:35,09:04,여객,지연,기상-시정,2019-01-14
10,아시아나항공,OZ8915,CJU(제주),08:45,09:30,여객,지연,기상-시정,2019-01-14
11,아시아나항공,OZ8923,CJU(제주),09:50,13:25,여객,지연,연결-항공기,2019-01-14
12,아시아나항공,OZ8927,CJU(제주),10:55,12:51,여객,지연,연결-항공기,2019-01-14
13,아시아나항공,OZ8931,CJU(제주),11:00,12:40,여객,지연,연결-항공기,2019-01-14
