,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Reason,Date
7,아시아나항공,OZ8813,PUS(김해),15:55,16:41,여객,지연,연결-항공기,2008-02-20
8,아시아나항공,OZ8901,CJU(제주),07:00,:,여객,취소,기상-시정,2008-02-20
9,아시아나항공,OZ8903,CJU(제주),07:20,08:59,여객,지연,기상-시정,2008-02-20
10,아시아나항공,OZ8907,CJU(제주),09:15,10:38,여객,지연,연결-항공기,2008-02-20
11,아시아나항공,OZ8911,CJU(제주),10:40,12:04,여객,지연,연결-항공기,2008-02-20
12,아시아나항공,OZ8915,CJU(제주),12:30,13:40,여객,지연,연결-항공기,2008-02-20
13,아시아나항공,OZ8925,CJU(제주),15:45,16:46,여객,지연,연결-항공기,2008-02-20
14,제주항공,7C101,CJU(제주),06:50,:,여객,취소,기상-시정,2008-02-20
15,제주항공,7C103,CJU(제주),07:10,08:47,여객,지연,기상-시정,2008-02-20
16,제주항공,7C105,CJU(제주),07:50,09:03,여객,지연,기상-시정,2008-02-20
17,대한항공,KE1101,PUS(김해),07:00,:,여객,취소,기타,2008-02-20
18,대한항공,KE1103,PUS(김해),07:40,08:53,여객,지연,기상-시정,2008-02-20
19,대한항공,KE1115,PUS(김해),11:40,12:14,여객,지연,연결-항공기,2008-02-20
20,대한항공,KE1151,PUS(김해),07:05,:,여객,취소,기상-시정,2008-02-20
21,대한항공,KE1201,CJU(제주),06:40,:,여객,취소,기상-시정,2008-02-20
22,대한항공,KE1203,CJU(제주),07:55,08:49,여객,지연,기상-시정,2008-02-20
23,대한항공,KE1207,CJU(제주),07:05,:,여객,취소,기상-시정,2008-02-20
24,대한항공,KE1209,CJU(제주),07:25,:,여객,취소,기상-시정,2008-02-20
25,대한항공,KE1211,CJU(제주),08:00,09:09,여객,지연,기상-시정,2008-02-20
26,대한항공,KE1223,CJU(제주),11:10,12:44,여객,지연,연결-항공기,2008-02-20
27,대한항공,KE1225,CJU(제주),11:30,12:48,여객,지연,연결-항공기,2008-02-20
28,대한항공,KE1227,CJU(제주),11:45,12:37,여객,지연,연결-항공기,2008-02-20
29,대한항공,KE1231,CJU(제주),11:40,12:35,여객,지연,연결-항공기,2008-02-20
30,대한항공,KE1281,CJU(제주),08:30,09:13,여객,지연,기상-시정,2008-02-20
31,대한항공,KE1301,KWJ(광주),08:25,:,여객,취소,연결-항공기,2008-02-20
32,대한항공,KE1331,RSU(여수),07:30,:,여객,취소,기상-시정,2008-02-20
33,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-시정,2008-02-20
34,대한항공,KE1601,USN(울산),07:10,:,여객,취소,기상-시정,2008-02-20
35,대한항공,KE1603,USN(울산),08:30,09:07,여객,지연,기상-시정,2008-02-20
36,대한항공,KE1631,HIN(사천),07:25,:,여객,취소,기상-시정,2008-02-20
0,아시아나항공,OZ8941,CJU(제주),19:15,20:05,여객,지연,연결-항공기,2008-02-21
0,아시아나항공,OZ8705,KWJ(광주),15:25,15:58,여객,지연,연결-항공기,2008-02-22
1,아시아나항공,OZ8707,KWJ(광주),18:05,18:48,여객,지연,연결-항공기,2008-02-22
2,아시아나항공,OZ8817,PUS(김해),18:50,19:29,여객,지연,연결-항공기,2008-02-22
3,아시아나항공,OZ8911,CJU(제주),10:55,11:27,여객,지연,연결-항공기,2008-02-22
4,아시아나항공,OZ8947,CJU(제주),20:40,21:29,여객,지연,연결-항공기,2008-02-22
5,대한항공,KE1139,PUS(김해),19:40,20:17,여객,지연,연결-항공기,2008-02-22
6,대한항공,KE1225,CJU(제주),11:30,12:01,여객,지연,연결-항공기,2008-02-22
7,대한항공,KE1239,CJU(제주),14:05,14:38,여객,지연,연결-항공기,2008-02-22
8,대한항공,KE1273,CJU(제주),19:30,20:23,여객,지연,연결-항공기,2008-02-22
0,아시아나항공,OZ8331,KPO(포항),08:35,08:43,여객,취소,기상-바람,2008-02-23
1,아시아나항공,OZ8333,KPO(포항),14:05,:,여객,취소,기상-바람,2008-02-23
2,일본항공,JL8832,HND(하네다),13:00,14:10,여객,지연,보안검색,2008-02-23
3,아시아나항공,OZ8331,KPO(포항),08:35,08:43,여객,취소,기상-바람,2008-02-23
0,제주항공,7C105,CJU(제주),07:50,08:36,여객,지연,정비-기체,2008-02-24
1,제주항공,7C107,CJU(제주),08:45,09:50,여객,지연,연결-항공기,2008-02-24
2,제주항공,7C113,CJU(제주),12:25,13:10,여객,지연,연결-항공기,2008-02-24
0,아시아나항공,OZ8607,USN(울산),16:00,16:44,여객,지연,제방빙작업,2008-02-25
1,아시아나항공,OZ8707,KWJ(광주),18:05,18:42,여객,지연,연결-항공기,2008-02-25
2,아시아나항공,OZ8709,KWJ(광주),20:45,21:30,여객,지연,제방빙작업,2008-02-25
3,아시아나항공,OZ8813,PUS(김해),15:55,17:10,여객,지연,제방빙작업,2008-02-25
4,아시아나항공,OZ8817,PUS(김해),18:50,19:36,여객,지연,연결-항공기,2008-02-25
5,아시아나항공,OZ8935,CJU(제주),17:10,17:41,여객,지연,제방빙작업,2008-02-25
6,아시아나항공,OZ8939,CJU(제주),18:55,20:23,여객,지연,연결-항공기,2008-02-25
7,아시아나항공,OZ8945,CJU(제주),19:50,20:37,여객,지연,제방빙작업,2008-02-25
8,아시아나항공,OZ8947,CJU(제주),20:30,21:05,여객,지연,제방빙작업,2008-02-25
9,전일본항공,NH1294,HND(하네다),19:40,20:42,여객,지연,제방빙작업,2008-02-25
10,대한항공,KE1129,PUS(김해),16:20,16:53,여객,지연,제방빙작업,2008-02-25
11,대한항공,KE1131,PUS(김해),17:00,17:31,여객,지연,기타,2008-02-25
12,대한항공,KE1137,PUS(김해),19:25,20:29,여객,지연,연결-항공기,2008-02-25
13,대한항공,KE1139,PUS(김해),19:40,20:20,여객,지연,제방빙작업,2008-02-25
14,대한항공,KE1143,PUS(김해),20:20,20:51,여객,지연,기상-눈,2008-02-25
15,대한항공,KE1261,CJU(제주),17:45,19:30,여객,지연,보안검색,2008-02-25
16,대한항공,KE1263,CJU(제주),16:05,16:41,여객,지연,제방빙작업,2008-02-25
17,대한항공,KE1267,CJU(제주),18:55,19:39,여객,지연,제방빙작업,2008-02-25
18,대한항공,KE1273,CJU(제주),19:30,20:34,여객,지연,제방빙작업,2008-02-25
19,대한항공,KE1275,CJU(제주),19:35,20:31,여객,지연,제방빙작업,2008-02-25
20,대한항공,KE1277,CJU(제주),20:45,21:27,여객,지연,제방빙작업,2008-02-25
21,대한항공,KE1305,KWJ(광주),19:40,20:13,여객,지연,제방빙작업,2008-02-25
22,대한항공,KE1337,RSU(여수),18:50,19:28,여객,지연,제방빙작업,2008-02-25
23,대한항공,KE1613,USN(울산),16:30,17:07,여객,지연,제방빙작업,2008-02-25
24,대한항공,KE1615,USN(울산),17:50,18:23,여객,지연,항로혼잡,2008-02-25
25,,N283S,PEK(베이징),22:00,22:58,,지연,제방빙작업,2008-02-25
26,,TUA3212,PEK(베이징),22:30,22:56,,지연,제방빙작업,2008-02-25
0,아시아나항공,OZ1025,HND(하네다),08:45,10:06,여객,지연,제방빙작업,2008-02-26
1,아시아나항공,OZ8731,RSU(여수),07:20,08:02,여객,지연,제방빙작업,2008-02-26
2,아시아나항공,OZ8803,PUS(김해),07:30,08:20,여객,지연,제방빙작업,2008-02-26
3,아시아나항공,OZ8805,PUS(김해),08:00,08:44,여객,지연,제방빙작업,2008-02-26
4,아시아나항공,OZ8809,PUS(김해),11:15,12:43,여객,지연,연결-항공기,2008-02-26
5,아시아나항공,OZ8811,PUS(김해),13:05,13:50,여객,지연,연결-항공기,2008-02-26
6,아시아나항공,OZ8813,PUS(김해),15:55,16:50,여객,지연,연결-항공기,2008-02-26
7,아시아나항공,OZ8927,CJU(제주),14:10,15:33,여객,지연,연결-항공기,2008-02-26
8,아시아나항공,OZ8939,CJU(제주),18:55,19:29,여객,지연,연결-항공기,2008-02-26
9,아시아나항공,OZ8975,CJU(제주),08:25,09:12,여객,지연,제방빙작업,2008-02-26
10,아시아나항공,OZ8977,CJU(제주),11:35,12:14,여객,지연,연결-항공기,2008-02-26
11,제주항공,7C101,CJU(제주),06:50,07:33,여객,지연,제방빙작업,2008-02-26
12,제주항공,7C103,CJU(제주),07:10,08:28,여객,지연,기상-눈,2008-02-26
13,제주항공,7C105,CJU(제주),07:50,09:00,여객,지연,제방빙작업,2008-02-26
14,제주항공,7C107,CJU(제주),08:45,09:32,여객,지연,제방빙작업,2008-02-26
15,제주항공,7C109,CJU(제주),10:20,11:43,여객,지연,제방빙작업,2008-02-26
16,제주항공,7C111,CJU(제주),11:55,12:26,여객,지연,연결-항공기,2008-02-26
17,대한항공,KE1103,PUS(김해),07:40,08:17,여객,지연,기상-눈,2008-02-26
18,대한항공,KE1207,CJU(제주),07:05,08:09,여객,지연,기상-눈,2008-02-26
19,대한항공,KE1209,CJU(제주),07:25,08:16,여객,지연,기상-눈,2008-02-26
20,대한항공,KE1211,CJU(제주),08:00,08:51,여객,지연,제방빙작업,2008-02-26
21,대한항공,KE1221,CJU(제주),10:35,11:17,여객,지연,연결-항공기,2008-02-26
22,대한항공,KE1261,CJU(제주),17:45,18:22,여객,지연,연결-항공기,2008-02-26
23,대한항공,KE1331,RSU(여수),07:30,08:04,여객,지연,기상-눈,2008-02-26
24,대한항공,KE1333,RSU(여수),10:30,11:05,여객,지연,연결-항공기,2008-02-26
25,대한항공,KE1601,USN(울산),07:10,07:42,여객,지연,제방빙작업,2008-02-26
26,대한항공,KE1605,USN(울산),10:00,10:35,여객,지연,연결-항공기,2008-02-26
27,대한항공,KE1631,HIN(사천),07:25,08:28,여객,지연,기상-눈,2008-02-26
28,대한항공,KE1635,HIN(사천),18:40,19:11,여객,지연,연결-항공기,2008-02-26
29,아시아나항공,OZ8331,KPO(포항),08:35,08:53,여객,회항,기상-시정,2008-02-26
30,대한항공,KE1531,KPO(포항),07:00,07:18,여객,회항,기상-운고,2008-02-26
0,아시아나항공,OZ8707,KWJ(광주),18:20,18:56,여객,지연,연결-항공기,2008-02-27
0,제주항공,7C127,CJU(제주),19:20,19:54,여객,지연,연결-항공기,2008-02-28
0,아시아나항공,OZ8811,PUS(김해),13:05,13:42,여객,지연,연결-항공기,2008-02-29
1,제주항공,7C107,CJU(제주),08:45,:,여객,취소,연결-항공기,2008-02-29
2,제주항공,7C113,CJU(제주),12:25,:,여객,취소,연결-항공기,2008-02-29
3,대한항공,KE1209,CJU(제주),07:25,08:00,여객,지연,지상조업,2008-02-29
0,제주항공,7C107,CJU(제주),08:45,10:32,여객,지연,승무원휴식,2008-03-01
1,제주항공,7C109,CJU(제주),10:20,10:53,여객,지연,연결-항공기,2008-03-01
2,제주항공,7C113,CJU(제주),12:25,13:39,여객,지연,연결-항공기,2008-03-01
3,제주항공,7C119,CJU(제주),16:10,16:51,여객,지연,연결-항공기,2008-03-01
4,제주항공,7C127,CJU(제주),19:20,19:57,여객,지연,연결-항공기,2008-03-01
5,대한항공,KE1217,CJU(제주),09:05,10:28,여객,지연,연결-항공기,2008-03-01
0,아시아나항공,OZ8331,KPO(포항),08:35,08:47,여객,회항,기상-시정,2008-03-03
0,아시아나항공,OZ8331,KPO(포항),08:35,:,여객,취소,기상-눈,2008-03-04
1,아시아나항공,OZ8333,KPO(포항),14:05,:,여객,취소,활주로폐쇄,2008-03-04
2,아시아나항공,OZ8601,USN(울산),07:00,:,여객,취소,기상-시정,2008-03-04
3,제주항공,7C125,CJU(제주),18:00,:,여객,취소,정비-기체,2008-03-04
4,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-눈,2008-03-04
5,대한항공,KE1539,KPO(포항),15:50,:,여객,취소,기상-운고,2008-03-04
6,대한항공,KE1601,USN(울산),07:10,:,여객,취소,기상-시정,2008-03-04
7,대한항공,KE1603,USN(울산),08:30,:,여객,취소,기상-시정,2008-03-04
8,,VMP319,SVX(에카테린부르크),14:00,15:44,,지연,연결-승객,2008-03-04
0,아시아나항공,OZ8331,KPO(포항),08:35,:,여객,취소,공항폐쇄,2008-03-05
1,아시아나항공,OZ8807,PUS(김해),09:50,10:22,여객,지연,연결-항공기,2008-03-05
2,대한항공,KE1111,PUS(김해),10:20,11:02,여객,지연,연결-항공기,2008-03-05
3,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,활주로폐쇄,2008-03-05
0,제주항공,7C125,CJU(제주),18:00,:,여객,취소,정비-항공전자,2008-03-06
0,아시아나항공,OZ8701,KWJ(광주),08:40,09:20,여객,지연,기상-시정,2008-03-07
1,아시아나항공,OZ8735,RSU(여수),14:30,15:31,여객,지연,연결-항공기,2008-03-07
0,대한항공,KE1107,PUS(김해),09:00,09:36,여객,지연,연결-항공기,2008-03-08
0,대한항공,KE1267,CJU(제주),18:55,19:49,여객,지연,정비-기체,2008-03-09
1,대한항공,KE1275,CJU(제주),19:35,20:15,여객,지연,연결-승무원연결,2008-03-09
0,제주항공,7C119,CJU(제주),16:10,16:42,여객,지연,기타,2008-03-10
0,대한항공,KE1301,KWJ(광주),08:25,:,여객,취소,기상-시정,2008-03-11
0,아시아나항공,OZ8331,KPO(포항),08:35,:,여객,취소,기상-시정,2008-03-12
1,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-시정,2008-03-12
2,대한항공,KE1605,USN(울산),10:00,10:33,여객,지연,연결-항공기,2008-03-12
0,대한항공,KE1137,PUS(김해),19:25,:,여객,취소,연결-항공기,2008-03-13
1,대한항공,KE1269,CJU(제주),19:05,:,여객,취소,기상-시정,2008-03-13
2,아시아나항공,OZ8609,USN(울산),19:35,19:44,여객,회항,기상-운고,2008-03-13
0,전일본항공,NH1294,HND(하네다),19:40,20:48,여객,지연,정비-기체,2008-03-14
1,대한항공,KE1617,USN(울산),20:50,21:24,여객,지연,기타,2008-03-14
2,대한항공,KE1631,HIN(사천),07:25,:,여객,취소,기상-시정,2008-03-14
0,제주항공,7C123,CJU(제주),17:20,:,여객,취소,정비-기체,2008-03-16
0,제주항공,7C113,CJU(제주),12:25,:,여객,취소,정비-기체,2008-03-17
1,제주항공,7C123,CJU(제주),17:20,:,여객,취소,정비-기체,2008-03-17
0,제주항공,7C123,CJU(제주),17:20,:,여객,취소,정비-착륙바퀴,2008-03-18
0,제주항공,7C127,CJU(제주),19:20,20:02,여객,지연,탑승수속,2008-03-19
1,대한항공,KE1251,CJU(제주),15:50,16:24,여객,지연,연결-항공기,2008-03-19
2,대한항공,KE1331,RSU(여수),07:30,:,여객,취소,기상-바람,2008-03-19
3,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-바람,2008-03-19
0,아시아나항공,OZ8607,USN(울산),16:00,16:32,여객,지연,연결-항공기,2008-03-20
1,아시아나항공,OZ8707,KWJ(광주),18:05,18:37,여객,지연,연결-항공기,2008-03-20
2,아시아나항공,OZ8735,RSU(여수),14:30,15:02,여객,지연,연결-항공기,2008-03-20
3,아시아나항공,OZ8917,CJU(제주),12:55,13:26,여객,지연,연결-항공기,2008-03-20
4,제주항공,7C103,CJU(제주),07:10,:,여객,취소,정비-기체,2008-03-20
5,제주항공,7C109,CJU(제주),10:20,11:14,여객,지연,기타,2008-03-20
6,제주항공,7C113,CJU(제주),12:25,:,여객,취소,연결-항공기,2008-03-20
7,대한항공,KE1301,KWJ(광주),08:25,:,여객,취소,연결-항공기,2008-03-20
8,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-바람,2008-03-20
0,아시아나항공,OZ8701,KWJ(광주),08:40,09:12,여객,지연,연결-항공기,2008-03-21
1,대한항공,KE1225,CJU(제주),11:30,12:00,여객,지연,연결-항공기,2008-03-21
2,대한항공,KE1305,KWJ(광주),19:40,20:16,여객,지연,연결-승무원연결,2008-03-21
0,아시아나항공,OZ8761,MWX(무안),12:35,:,여객,취소,기상-시정,2008-03-23
1,대한항공,KE1539,KPO(포항),15:50,:,여객,취소,기상-시정,2008-03-23
2,대한항공,KE1631,HIN(사천),07:25,:,여객,취소,기상-시정,2008-03-23
0,아시아나항공,OZ8985,CJU(제주),14:30,15:03,여객,지연,연결-항공기,2008-03-26
0,아시아나항공,OZ8811,PUS(김해),13:05,14:03,여객,지연,연결-항공기,2008-03-27
1,아시아나항공,OZ8813,PUS(김해),15:55,16:52,여객,지연,연결-항공기,2008-03-27
2,아시아나항공,OZ8939,CJU(제주),18:55,19:31,여객,지연,연결-항공기,2008-03-27
3,대한항공,KE1125,PUS(김해),15:00,15:30,여객,지연,연결-항공기,2008-03-27
0,아시아나항공,OZ8331,KPO(포항),08:35,09:54,여객,지연,연결-항공기,2008-03-28
1,아시아나항공,OZ8923,CJU(제주),15:25,16:18,여객,지연,연결-항공기,2008-03-28
2,아시아나항공,OZ8971,CJU(제주),09:50,12:36,여객,지연,연결-항공기,2008-03-28
3,대한항공,KE1275,CJU(제주),19:35,20:05,여객,지연,연결-항공기,2008-03-28
0,아시아나항공,OZ8927,CJU(제주),14:40,:,여객,지연,연결-항공기,2008-03-30
1,아시아나항공,OZ8939,CJU(제주),17:40,:,여객,지연,연결-항공기,2008-03-30
0,아시아나항공,OZ8823,PUS(김해),20:30,21:02,여객,지연,연결-항공기,2008-03-31
1,제주항공,7C113,CJU(제주),12:00,13:12,여객,지연,정비-엔진,2008-03-31
2,제주항공,7C119,CJU(제주),15:15,16:27,여객,지연,연결-항공기,2008-03-31
3,제주항공,7C123,CJU(제주),16:45,:,여객,취소,연결-항공기,2008-03-31
4,제주항공,7C125,CJU(제주),18:25,19:36,여객,지연,연결-항공기,2008-03-31
5,제주항공,7C127,CJU(제주),19:10,20:06,여객,지연,연결-항공기,2008-03-31
0,아시아나항공,OZ8701,KWJ(광주),07:40,08:30,여객,지연,기상-시정,2008-04-01
1,아시아나항공,OZ8913,CJU(제주),10:50,11:22,여객,지연,연결-항공기,2008-04-01
2,대한항공,KE1301,KWJ(광주),08:25,09:05,여객,지연,기상-시정,2008-04-01
0,아시아나항공,OZ8817,PUS(김해),16:50,17:24,여객,지연,연결-항공기,2008-04-02
1,아시아나항공,OZ8925,CJU(제주),13:50,14:30,여객,지연,연결-항공기,2008-04-02
2,대한항공,KE1211,CJU(제주),08:30,09:24,여객,지연,연결-항공기,2008-04-02
3,대한항공,KE1213,CJU(제주),09:05,09:40,여객,지연,정비-기체,2008-04-02
4,대한항공,KE1225,CJU(제주),12:00,12:44,여객,지연,연결-항공기,2008-04-02
5,대한항공,KE1227,CJU(제주),12:35,13:05,여객,지연,연결-항공기,2008-04-02
6,,N83CW,TPE(타오위안 국제 공항),14:00,:,,취소,연결-항공기,2008-04-02
0,제주항공,7C119,CJU(제주),15:15,15:57,여객,지연,정비-기체,2008-04-03
1,제주항공,7C123,CJU(제주),16:45,17:34,여객,지연,연결-항공기,2008-04-03
2,제주항공,7C125,CJU(제주),18:25,19:19,여객,지연,연결-항공기,2008-04-03
3,대한항공,KE1301,KWJ(광주),08:25,:,여객,취소,기상-시정,2008-04-03
0,대한항공,KE1127,PUS(김해),15:40,16:31,여객,지연,정비-기체,2008-04-04
0,아시아나항공,OZ8815,PUS(김해),15:10,15:53,여객,지연,연결-항공기,2008-04-05
1,아시아나항공,OZ8819,PUS(김해),17:50,18:23,여객,지연,연결-항공기,2008-04-05
0,제주항공,7C107,CJU(제주),08:40,:,여객,취소,정비-기체,2008-04-06
0,아시아나항공,OZ1045,HND(하네다),15:55,16:59,여객,지연,연결-항공기,2008-04-08
1,아시아나항공,OZ806F,ICN(인천),21:50,22:53,,지연,연결-항공기,2008-04-08
2,아시아나항공,OZ8701,KWJ(광주),07:40,09:41,여객,지연,기상-시정,2008-04-08
3,아시아나항공,OZ8703,KWJ(광주),11:55,12:38,여객,지연,연결-항공기,2008-04-08
4,아시아나항공,OZ8907,CJU(제주),08:45,:,여객,취소,연결-항공기,2008-04-08
5,아시아나항공,OZ8913,CJU(제주),10:50,:,여객,취소,연결-항공기,2008-04-08
6,HAN,HS235,CJU(제주),19:20,20:43,여객,지연,연결-항공기,2008-04-08
7,대한항공,KE1233,CJU(제주),15:05,15:55,여객,지연,연결-항공기,2008-04-08
8,대한항공,KE1301,KWJ(광주),08:25,:,여객,취소,기상-시정,2008-04-08
9,대한항공,KE1631,HIN(사천),07:25,:,여객,취소,기상-시정,2008-04-08
10,대한항공,KE2707,HND(하네다),09:20,:,여객,취소,기상-바람,2008-04-08
0,아시아나항공,OZ8333,KPO(포항),14:05,15:06,여객,지연,연결-항공기,2008-04-09
1,아시아나항공,OZ8607,USN(울산),16:00,16:39,여객,지연,연결-항공기,2008-04-09
2,아시아나항공,OZ8609,USN(울산),19:35,20:10,여객,지연,연결-항공기,2008-04-09
3,아시아나항공,OZ8641,HIN(사천),16:45,17:36,여객,지연,연결-항공기,2008-04-09
4,아시아나항공,OZ8901,CJU(제주),06:50,:,여객,취소,기상-바람,2008-04-09
5,아시아나항공,OZ8903,CJU(제주),07:20,:,여객,취소,기상-바람,2008-04-09
6,아시아나항공,OZ8907,CJU(제주),08:45,:,여객,취소,기상-바람,2008-04-09
7,아시아나항공,OZ8909,CJU(제주),09:15,09:50,여객,지연,연결-항공기,2008-04-09
8,아시아나항공,OZ8913,CJU(제주),10:50,11:56,여객,지연,연결-항공기,2008-04-09
9,HAN,HS203,CJU(제주),07:20,:,여객,취소,기상-바람,2008-04-09
10,HAN,HS209,CJU(제주),10:00,11:03,여객,지연,기상-바람,2008-04-09
11,HAN,HS213,CJU(제주),11:00,11:35,여객,지연,기상-바람,2008-04-09
12,HAN,HS221,CJU(제주),14:40,15:27,여객,지연,연결-항공기,2008-04-09
13,HAN,HS229,CJU(제주),17:00,18:07,여객,지연,연결-항공기,2008-04-09
14,HAN,HS233,CJU(제주),18:20,19:20,여객,지연,연결-항공기,2008-04-09
15,제주항공,7C101,CJU(제주),06:30,:,여객,취소,기상-바람,2008-04-09
16,제주항공,7C103,CJU(제주),07:05,:,여객,취소,기상-바람,2008-04-09
17,제주항공,7C105,CJU(제주),08:00,:,여객,취소,기상-바람,2008-04-09
18,제주항공,7C107,CJU(제주),08:40,:,여객,취소,기상-바람,2008-04-09
19,제주항공,7C123,CJU(제주),16:45,:,여객,취소,정비-기체,2008-04-09
20,대한항공,KE1127,PUS(김해),15:40,:,여객,취소,연결-항공기,2008-04-09
21,대한항공,KE1201,CJU(제주),06:40,:,여객,취소,기상-바람,2008-04-09
22,대한항공,KE1203,CJU(제주),07:00,:,여객,취소,기상-바람,2008-04-09
23,대한항공,KE1205,CJU(제주),07:35,:,여객,취소,기상-바람,2008-04-09
24,대한항공,KE1207,CJU(제주),07:55,:,여객,취소,기상-바람,2008-04-09
25,대한항공,KE1209,CJU(제주),08:00,:,여객,취소,기상-바람,2008-04-09
26,대한항공,KE1211,CJU(제주),08:30,:,여객,취소,기상-바람,2008-04-09
27,대한항공,KE1213,CJU(제주),09:05,:,여객,취소,기상-바람,2008-04-09
28,대한항공,KE1215,CJU(제주),10:35,:,여객,취소,기상-바람,2008-04-09
29,대한항공,KE1219,CJU(제주),11:30,:,여객,취소,기상-바람,2008-04-09
30,대한항공,KE1221,CJU(제주),11:35,:,여객,취소,기상-바람,2008-04-09
31,대한항공,KE1223,CJU(제주),11:45,:,여객,취소,기상-바람,2008-04-09
32,대한항공,KE1225,CJU(제주),12:00,:,여객,취소,기상-바람,2008-04-09
33,대한항공,KE1227,CJU(제주),12:35,:,여객,취소,기상-바람,2008-04-09
34,대한항공,KE1237,CJU(제주),16:00,16:46,여객,지연,연결-항공기,2008-04-09
35,대한항공,KE1331,RSU(여수),07:30,:,여객,취소,기상-바람,2008-04-09
36,대한항공,KE1333,RSU(여수),10:30,:,여객,취소,기상-바람,2008-04-09
37,대한항공,KE1337,RSU(여수),18:50,:,여객,취소,기상-바람,2008-04-09
38,대한항공,KE1339,RSU(여수),12:50,:,여객,취소,기상-바람,2008-04-09
39,대한항공,KE1539,KPO(포항),15:50,:,여객,취소,기상-바람,2008-04-09
0,아시아나항공,OZ8331,KPO(포항),08:40,:,여객,취소,기상-시정,2008-04-10
1,아시아나항공,OZ8333,KPO(포항),14:05,:,여객,취소,기상-바람,2008-04-10
2,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-바람,2008-04-10
3,대한항공,KE1539,KPO(포항),15:50,:,여객,취소,기상-바람,2008-04-10
0,아시아나항공,OZ8813,PUS(김해),12:30,13:03,여객,지연,연결-항공기,2008-04-11
1,아시아나항공,OZ8815,PUS(김해),15:10,15:51,여객,지연,연결-항공기,2008-04-11
2,아시아나항공,OZ8819,PUS(김해),17:50,18:34,여객,지연,연결-항공기,2008-04-11
3,대한항공,KE1231,CJU(제주),14:15,14:50,여객,지연,연결-항공기,2008-04-11
4,대한항공,KE1281,CJU(제주),07:20,07:59,여객,지연,화물탑재,2008-04-11
0,제주항공,7C107,CJU(제주),08:40,09:54,여객,지연,연결-항공기,2008-04-12
1,제주항공,7C113,CJU(제주),12:00,13:03,여객,지연,연결-항공기,2008-04-12
2,제주항공,7C119,CJU(제주),15:15,16:15,여객,지연,연결-항공기,2008-04-12
3,제주항공,7C125,CJU(제주),18:25,19:22,여객,지연,연결-항공기,2008-04-12
4,대한항공,KE1227,CJU(제주),12:35,13:07,여객,지연,정비-항공전자,2008-04-12
0,대한항공,KE1119,PUS(김해),13:00,13:48,여객,지연,정비-항공전자,2008-04-13
0,아시아나항공,OZ8331,KPO(포항),08:40,09:55,여객,지연,연결-항공기,2008-04-14
1,아시아나항공,OZ8333,KPO(포항),14:05,14:41,여객,지연,연결-항공기,2008-04-14
2,아시아나항공,OZ8601,USN(울산),07:00,:,여객,취소,기상-시정,2008-04-14
3,아시아나항공,OZ8701,KWJ(광주),07:40,08:52,여객,지연,기상-시정,2008-04-14
4,아시아나항공,OZ8927,CJU(제주),14:40,15:43,여객,지연,연결-항공기,2008-04-14
5,제주항공,7C105,CJU(제주),08:00,08:59,여객,지연,정비-기체,2008-04-14
6,제주항공,7C111,CJU(제주),11:10,12:17,여객,지연,연결-항공기,2008-04-14
7,제주항공,7C117,CJU(제주),14:20,15:25,여객,지연,연결-항공기,2008-04-14
8,대한항공,KE1301,KWJ(광주),08:25,:,여객,취소,기상-시정,2008-04-14
9,대한항공,KE1531,KPO(포항),07:00,:,여객,취소,기상-시정,2008-04-14
10,대한항공,KE1601,USN(울산),07:05,08:07,여객,지연,기상-시정,2008-04-14
11,대한항공,KE1613,USN(울산),16:30,17:01,여객,지연,연결-항공기,2008-04-14
12,대한항공,KE1631,HIN(사천),07:25,09:05,여객,지연,기상-시정,2008-04-14
0,아시아나항공,OZ8815,PUS(김해),15:10,15:48,여객,지연,연결-항공기,2008-04-15
1,대한항공,KE1631,HIN(사천),07:25,:,여객,취소,기상-시정,2008-04-15
0,아시아나항공,OZ8331,KPO(포항),08:40,:,여객,취소,기상-운고,2008-04-17
1,아시아나항공,OZ8333,KPO(포항),14:05,:,여객,취소,기상-바람,2008-04-17
2,아시아나항공,OZ8733,RSU(여수),10:10,11:03,여객,지연,정비-기체,2008-04-17
3,아시아나항공,OZ8823,PUS(김해),20:30,21:08,여객,지연,연결-항공기,2008-04-17
4,아시아나항공,OZ8909,CJU(제주),09:15,10:17,여객,지연,정비-엔진,2008-04-17
5,아시아나항공,OZ8911,CJU(제주),10:10,12:24,여객,지연,연결-항공기,2008-04-17
6,아시아나항공,OZ8917,CJU(제주),11:50,13:54,여객,지연,연결-항공기,2008-04-17
7,아시아나항공,OZ8919,CJU(제주),12:40,13:27,여객,지연,연결-항공기,2008-04-17
8,아시아나항공,OZ8921,CJU(제주),13:00,13:50,여객,지연,연결-항공기,2008-04-17
9,아시아나항공,OZ8929,CJU(제주),15:10,15:45,여객,지연,연결-항공기,2008-04-17
10,아시아나항공,OZ8933,CJU(제주),15:55,17:20,여객,지연,연결-항공기,2008-04-17
