지점,일시,최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균이슬점온도(°C),평균상대습도(%)
182,2016-01-30,1611,1604,8.5,6.2,1341,2339,1024.6,1028.9,1021.9,1.5,,,,,,,4,78
182,2016-01-31,1919,1925,6.2,2.8,1,2346,1029.8,1031.3,1027.1,,,,,,,,-2.1,63
182,2016-02-01,1552,1548,3.4,1.4,1418,2231,1029.8,1030.9,1028.4,0,,,,,,,-4.7,59
182,2016-02-02,21,236,3.7,1.7,1356,4,1028.6,1030.3,1027.3,0,,,,,,,-5,57
182,2016-02-03,336,238,6.1,2.3,2400,3,1028.9,1030.2,1027.7,,,,,,,,-5.7,49
182,2016-02-04,46,42,8.3,5,1307,2347,1027.4,1029.5,1025.2,,,,,,,,-5.1,44
182,2016-02-05,1911,1855,7.3,3,1444,112,1025,1027.2,1023.6,,,,,,,,-3.8,52
182,2016-02-06,1622,1619,5.5,2.9,1,1814,1024.6,1026.8,1023.1,0,,,,,,,-4.7,53
182,2016-02-07,127,32,6.1,2.7,1427,1241,1023.7,1026.5,1021.3,0,,,,,,,-4.9,53
182,2016-02-08,1533,1401,10.8,3.5,1405,729,1020.4,1022.6,1018.6,,,,,,,,-4,45
182,2016-02-09,241,32,11.5,4,200,713,1023.8,1025.7,1019.4,,,,,,,,-5,41
182,2016-02-10,1206,1300,14.6,3.6,1525,14,1025,1026.6,1023.7,,,,,,,,-.2,53
182,2016-02-11,1500,1427,19.5,6.9,1216,418,1022.3,1024.8,1019.2,0,,,,,,,4.5,54
182,2016-02-12,934,932,19.9,15.6,1122,1731,1016.2,1020,1013.4,19.5,,,,,,,12.6,75
182,2016-02-13,1628,1628,18.7,8.8,1456,2357,1009.3,1013.8,1003.7,11.5,,,,,,,13,89
182,2016-02-14,1601,1630,8.8,1.9,1,2400,1018.8,1024.1,1011.4,.5,,,,,,,-1.2,69
182,2016-02-15,618,613,3.3,-.5,2205,1024,1024,1025.5,1022.4,0,,,,,,,-5.5,58
182,2016-02-16,37,26,8,2.9,1501,2,1022.7,1024.4,1020.5,0,,,,,,,-4.3,49
182,2016-02-17,420,417,6.8,2.2,444,2350,1026.3,1028.2,1024.1,,,,,,,,-4.6,49
182,2016-02-18,1413,1413,12.3,1.2,1338,311,1025.2,1027.5,1022.5,,,,,,,,-2.5,52
182,2016-02-19,1802,1748,11.9,7,1808,603,1026.1,1028.7,1022.2,0,,,,,,,3.2,64
182,2016-02-20,1444,1757,10.5,5,100,2302,1023.5,1027.6,1020.1,0,,,,,,,-2.5,48
182,2016-02-21,13,44,7.1,2.9,1249,2127,1031,1033.2,1027.4,,,,,,,,-5.7,46
182,2016-02-22,211,1153,8.1,4.2,1101,205,1030.3,1033.1,1028.5,4.5,,,,,,,-.6,66
182,2016-02-23,2146,2147,9.4,3.3,1426,2353,1030,1033.3,1028.1,.5,,,,,,,-.7,60
182,2016-02-24,1707,1703,4.2,2.1,1528,507,1034.4,1035.9,1032.9,0,,,,,,,-5.9,53
182,2016-02-25,220,206,6.3,2,1259,349,1035.9,1038.3,1034.3,,,,,,,,-7.6,44
182,2016-02-26,2343,2335,12.6,2.1,1421,112,1030.1,1034.8,1025.5,,,,,,,,-3.9,44
182,2016-02-27,8,5,13.9,7.8,1418,2348,1024.8,1026,1023.4,0,,,,,,,4.7,65
182,2016-02-28,1501,1459,18.1,5.9,1234,2215,1022.2,1026.4,1018.1,0,,,,,,,2.1,55
182,2016-02-29,1424,1422,5.8,.1,1,2320,1028.5,1031.6,1025.9,0,,,,,,,-6.3,50
182,2016-03-01,10,5,5.4,.4,1517,13,1029.9,1031.4,1028.6,0,,,,,,,-6.2,53
182,2016-03-02,1340,1335,12.7,.8,1554,600,1027.2,1029.4,1025,,,,,,,,-2.2,55
182,2016-03-03,1215,2308,16.2,4,2239,449,1023.8,1025.4,1021.5,.5,,,,,,,2.3,57
182,2016-03-04,1219,1212,21.6,12.9,1327,2355,1023,1024.8,1021.7,,,,,,,,9.3,60
182,2016-03-05,1929,1921,21.7,12.2,1243,524,1019.7,1024.1,1016.2,23,,,,,,,12.1,72
182,2016-03-06,26,26,15.4,9.4,1,2223,1018.8,1020.7,1017.8,8,,,,,,,8.6,83
182,2016-03-07,902,1329,17.1,8.1,1109,234,1017.8,1019.4,1016.5,0,,,,,,,10,80
182,2016-03-08,1837,1945,13.9,6.1,1,2356,1019.8,1021.7,1017.8,17,,,,,,,5.1,72
182,2016-03-09,1115,1054,7.2,3.9,1424,2203,1021.6,1025.8,1017.9,24,,,,,,,-1.2,63
182,2016-03-10,1610,2031,5.6,2.5,1338,2257,1026.7,1028.5,1025.2,,,,,,,,-5.9,50
182,2016-03-11,1449,118,6.2,2.5,1520,13,1026.5,1028.4,1025,,,,,,,,-7,44
182,2016-03-12,1856,534,7.8,3,1424,726,1025.3,1027,1023.4,,,,,,,,-7.3,40
182,2016-03-13,609,605,11.2,3.7,1108,2,1021.9,1024.9,1019.4,8,,,,,,,2,67
182,2016-03-14,529,604,8.5,6,1317,2249,1022.6,1024,1021.1,,,,,,,,-.9,57
182,2016-03-15,241,1254,10.6,2.5,1551,141,1024,1025.9,1022.3,,,,,,,,-1.4,55
182,2016-03-16,1730,1917,15,6.7,1353,518,1022,1023.1,1020.7,,,,,,,,1.3,52
182,2016-03-17,1017,1130,19.2,6.1,1437,704,1019.5,1022.7,1015.1,.5,,,,,,,5.8,62
182,2016-03-18,1724,1721,19.1,12.8,1648,2025,1010.5,1015,1008.1,5,,,,,,,13,90
182,2016-03-19,1327,1411,13.5,6.7,1041,2324,1015.9,1019.6,1012.3,,,,,,,,7.1,77
182,2016-03-20,1145,1402,12.5,5.5,1504,447,1021.1,1022.7,1019.4,,,,,,,,5.2,73
182,2016-03-21,1243,1243,14.9,8.3,1323,2357,1023.2,1024.5,1021.7,,,,,,,,4,60
182,2016-03-22,1526,712,13.2,6.5,1209,621,1020.7,1023.1,1018.3,,,,,,,,3.9,66
182,2016-03-23,1719,1715,13.1,5.5,1408,335,1020.3,1023.7,1018.5,,,,,,,,1.2,61
182,2016-03-24,614,611,10.6,6.7,1546,632,1024.3,1026.9,1022.3,,,,,,,,-.7,53
182,2016-03-25,1638,1733,10.4,6.6,1547,333,1025,1027.1,1023.9,,,,,,,,-.4,54
182,2016-03-26,2033,2028,10.1,4.9,1501,307,1023.4,1025.5,1021.5,,,,,,,,-3.8,44
182,2016-03-27,126,235,11.8,4.5,1356,638,1022.1,1023.7,1020.5,,,,,,,,-4,42
182,2016-03-28,1412,1308,15.9,3.6,1117,533,1023.6,1024.6,1022.6,,,,,,,,-1.5,43
182,2016-03-29,1137,1247,17.2,10.8,1619,1,1021.6,1023.6,1019.4,,,,,,,,2.5,45
182,2016-03-30,403,350,16,10.9,1324,654,1019.8,1021.2,1018.9,,,,,,,,9.2,73
182,2016-03-31,1139,1135,15.2,11.5,1115,626,1016.8,1019.4,1015.2,0,,,,,,,9.9,81
182,2016-04-01,1253,1435,16.2,7.9,1816,706,1016.2,1018.8,1014.2,,,,,,,,7.2,73
182,2016-04-02,1752,1744,19.9,8.7,1530,529,1018.6,1019.8,1016.3,,,,,,,,8,65
182,2016-04-03,2213,2213,16.2,14.1,924,1612,1015,1019.7,1010.8,22,4.5,1139,2.5,1,,,13.3,89
182,2016-04-04,321,315,14.6,12.3,7,1048,1013.5,1016.5,1010,3,1,103,1,.5,,,11.2,89
182,2016-04-05,1120,1158,14.8,10.5,1444,2338,1017.2,1018.6,1015.6,,,,,,,,7.6,72
182,2016-04-06,1904,1728,21.1,9.3,2358,550,1013.2,1018.5,1004,3.5,2,1740,1.5,1,,,8.2,68
182,2016-04-07,143,18,21.2,11.1,7,2338,1009,1016,1001.2,17.5,6.5,32,4.5,2,,,12.2,86
182,2016-04-08,1435,1431,14.5,10,1402,625,1016.8,1018.4,1015.6,,,,,,,,9.6,86
182,2016-04-09,1,1413,17,9.2,1405,654,1015.2,1017.2,1012.8,,,,,,,,10.5,84
182,2016-04-10,1231,1224,18.8,10.5,1517,324,1013.7,1016.4,1011.8,,,,,,,,9.2,75
182,2016-04-11,1243,2028,17.6,9.9,1527,357,1018.2,1020.2,1016.2,,,,,,,,8.9,74
182,2016-04-12,929,1016,20.9,11.8,1451,529,1014.6,1020.4,1009.9,0,0,,0,0,,,9.7,67
182,2016-04-13,9,3,20.1,12.9,20,2240,1006.9,1010.4,1005.1,23.5,17.5,606,13,6,,,13.2,86
182,2016-04-14,1525,1539,17.5,10.9,1455,2400,1013,1017.3,1008.1,,,,,,,,11.6,89
182,2016-04-15,1546,1523,21.1,7.7,1313,620,1018.4,1019.9,1017.2,,,,,,,,7.7,62
182,2016-04-16,2028,2004,23.2,11.3,1320,141,1007.5,1018.5,997.5,21.5,8,1641,5.5,3,,,12,66
182,2016-04-17,120,115,15,10.1,1,2023,1013.2,1017.8,1001.6,0,0,,0,0,,,7.6,71
182,2016-04-18,542,540,15.5,10.7,955,2337,1018.6,1021.5,1015.3,,,,,,,,4.9,58
182,2016-04-19,16,8,15.8,11.5,1236,623,1023.6,1025.4,1020.9,,,,,,,,7,64
182,2016-04-20,2151,2154,21.3,10.2,2058,631,1018.3,1023.4,1010.1,0,0,,0,0,,,8.9,62
182,2016-04-21,409,405,21.6,12.9,402,1808,1006.8,1011,1003.1,4.5,2,629,1,.5,,,13.7,86
182,2016-04-22,1327,1441,19.8,10.1,1633,544,1011.7,1013.2,1010.2,,,,,,,,11.1,78
182,2016-04-23,1514,1513,19.5,14.2,1418,2322,1013.2,1014.9,1010.6,3,1.5,925,1,.5,,,13.1,84
182,2016-04-24,1358,1354,20,12.4,941,2329,1014.6,1016.5,1013.2,,,,,,,,6.4,58
182,2016-04-25,1027,1255,19.1,13.1,1857,2315,1016.8,1017.9,1015.9,,,,,,,,7.7,61
182,2016-04-26,2334,2353,24.2,11.9,1215,550,1013.7,1017.1,1010.3,0,0,,0,0,,,11.2,69
182,2016-04-27,614,1055,15.8,12.8,1,2400,1005.3,1010.4,1002.2,6,3,510,2,2,,,12.6,90
182,2016-04-28,1,1201,15.4,10.5,1651,2348,1008.7,1012.3,1005.2,6,1.5,1120,1,.5,,,11.4,89
182,2016-04-29,146,1523,16.5,8.4,1705,536,1014.3,1015.9,1012,,,,,,,,7.2,69
182,2016-04-30,1420,1438,21.5,9,1615,357,1014.8,1016.2,1013.3,,,,,,,,6.1,54
182,2016-05-01,1613,1115,21.4,11.2,1551,325,1015.3,1016.6,1014,,,,,,,,8.6,59
182,2016-05-02,2209,1636,23.8,14,1752,244,1011.6,1015.8,1003.6,1,.5,1407,.5,.5,,,12.3,62
182,2016-05-03,43,37,24.3,14.4,58,1936,1003.1,1009.6,996,10,3.5,512,3,1.5,,,11.9,69
182,2016-05-04,901,1241,24.2,14.6,1332,243,1011.2,1015.3,1008.3,,,,,,,,5.7,43
182,2016-05-05,2327,1614,22.6,13,1616,442,1014.1,1016.7,1010.9,2,1,2015,1,.5,,,9.8,61
182,2016-05-06,1,41,21.9,15.2,953,2354,1008,1011.7,1004.2,3,1.5,1,1.5,1,,,16.2,88
182,2016-05-07,217,215,19.2,11.9,1526,604,1015.4,1018,1011.3,,,,,,,,8.3,61
182,2016-05-08,1047,1140,23.4,12.4,1101,346,1015.1,1018,1012.8,1,.5,1855,.5,.5,,,8.5,58
182,2016-05-09,710,706,16.3,14.5,1322,736,1011.2,1013.2,1009.1,0,0,,0,0,,,13.5,91
182,2016-05-10,1743,1727,15.2,12.9,917,2300,1006,1009.2,1002.7,26.5,7,540,5,3,,,12.8,91
182,2016-05-11,4,2,17.3,13.1,1456,220,1011.1,1014.5,1008.1,,,,,,,,11.7,82
182,2016-05-12,1344,1404,18.9,11.3,1504,135,1014.6,1016.6,1013.1,,,,,,,,12.5,80
182,2016-05-13,2306,853,18,12.2,809,458,1020.1,1022.6,1016.5,,,,,,,,12.1,80
182,2016-05-14,1311,1254,20.3,13.7,1019,357,1021,1023,1018.5,,,,,,,,13.1,77
182,2016-05-15,1621,1617,28.9,12.8,1435,508,1012,1018.6,1007,1.5,1,2125,.5,.5,,,14.4,71
182,2016-05-16,333,318,17.8,10.6,1518,2258,1014.2,1015.8,1011,15,10.5,120,7.5,4,,,8.5,70
182,2016-05-17,1057,1141,21.8,10.1,1042,132,1017.1,1018.8,1015.4,,,,,,,,4.4,45
182,2016-05-18,1221,1230,22.8,12.6,1418,502,1017.6,1018.3,1016.9,,,,,,,,10,61
182,2016-05-19,1447,1302,22.5,13.6,1711,115,1017.4,1018.6,1015.5,,,,,,,,12.5,69
182,2016-05-20,1332,1230,23.1,12.8,1759,544,1016.6,1017.8,1015,,,,,,,,12.8,68
182,2016-05-21,921,923,23.6,17.1,1630,120,1016.4,1017.8,1014.8,,,,,,,,12.4,64
182,2016-05-22,1124,1123,23.5,17.7,1301,445,1014.8,1016.5,1013.1,0,0,,0,0,,,13.9,68
182,2016-05-23,1023,1018,25.6,17.9,1025,40,1012.6,1014.9,1010.4,,,,,,,,13.6,62
182,2016-05-24,810,801,22.1,15.3,714,2329,1009,1010.7,1007.3,21,15.5,802,11,5.5,,,15.4,85
182,2016-05-25,1022,1020,21.2,14.2,1739,337,1011.2,1012.6,1009.2,,,,,,,,13.4,77
182,2016-05-26,1521,2311,23.1,15.2,1312,511,1011,1012.7,1009.6,0,0,,0,0,,,13.1,68
182,2016-05-27,854,216,21.8,17.1,1249,2318,1012,1013.2,1010.4,5,1,1912,1,.5,,,14.8,78
182,2016-05-28,502,504,21.3,16.7,1501,211,1008.9,1011.7,1006.6,18.5,10.5,935,5.5,3,,,14.8,83
182,2016-05-29,2215,2057,19.1,14.6,1731,2347,1006.1,1007.6,1004.6,10.5,4.5,1017,3,2,,,15.1,89
182,2016-05-30,6,152,21.5,13.3,1642,519,1008.5,1009.9,1006.4,,,,,,,,13.4,74
182,2016-05-31,1951,1949,23.3,13.3,1249,529,1009,1010,1007.4,,,,,,,,10.5,58
182,2016-06-01,1303,1326,22.2,16.9,1420,331,1006.8,1009.5,1005.3,0,0,,0,0,,,13,66
182,2016-06-02,1422,1243,22.4,16.4,949,449,1011.1,1013.5,1009.3,,,,,,,,12.2,65
182,2016-06-03,1256,1237,28.3,15.5,1359,232,1010.5,1013.1,1008.8,,,,,,,,11.5,55
182,2016-06-04,1303,1321,20.8,16.9,18,1330,1006.8,1009.2,1005,3,1,423,.5,.5,,,14.5,79
182,2016-06-05,29,1710,21.3,16.9,1415,214,1010.6,1012.9,1008.2,,,,,,,,15.3,78
182,2016-06-06,28,554,19.8,17.5,12,555,1012.3,1013.6,1011.1,3.5,1,458,.5,.5,,,17.1,92
182,2016-06-07,1132,1126,22.7,18.6,1057,527,1011,1012,1009.6,,,,,,,,18.2,90
182,2016-06-08,936,2153,21,18.5,1111,345,1010.5,1011.2,1009.5,0,0,,0,0,,,17.8,90
182,2016-06-09,1425,1416,22.9,18.9,1301,2357,1011.4,1012.9,1010.2,.5,.5,705,.5,.5,,,17.5,84
182,2016-06-10,1123,1135,24.9,17.2,1652,458,1012.3,1013.3,1011,,,,,,,,17.6,80
182,2016-06-11,1036,1031,26.8,19.3,1351,340,1010.4,1011.7,1009.2,,,,,,,,19.1,82
182,2016-06-12,1552,1730,24.5,19.7,1712,2208,1005.8,1009.6,1003.1,4,1.5,1042,1,.5,,,20,92
182,2016-06-13,1444,1436,23,19.7,1257,2141,1003.3,1004.5,1002,,,,,,,,18.5,85
182,2016-06-14,1041,1103,23,18.7,1410,2357,1004.5,1005.7,1003.2,,,,,,,,16.4,76
182,2016-06-15,1204,1527,25.6,17.3,1437,503,1002.4,1004.8,1000.4,0,0,,0,0,,,17.2,75
182,2016-06-16,956,1120,23.3,19.2,121,2349,1002.9,1006.3,1000,.5,.5,326,.5,.5,,,18,82
182,2016-06-17,1024,1025,24.2,17.7,1449,531,1009.9,1012.4,1006.2,,,,,,,,17,77
182,2016-06-18,2309,2306,25.3,17.6,2158,517,1011.8,1013.3,1009.8,6,6,1910,6,4.5,,,17.8,78
182,2016-06-19,251,304,27.5,22.1,844,2232,1009.1,1010.1,1007.9,,,,,,,,20.8,81
182,2016-06-20,2110,2221,25.8,21.8,905,2348,1006.2,1009.7,1002.3,22.5,11.5,1339,9,4.5,,,21.6,89
182,2016-06-21,11,9,24.7,21.2,1452,146,1007.5,1009.4,1005.8,3,3,2111,2,1.5,,,20.8,90
182,2016-06-22,1512,1504,26.3,21.1,1556,2330,1004.4,1006.8,1002.4,40,11.5,209,9,4,,,22.4,92
182,2016-06-23,1001,1010,27.5,21,1205,516,1006.1,1007.9,1004.3,.5,.5,659,.5,.5,,,20.6,85
182,2016-06-24,648,656,29,21.5,659,1949,1001.8,1006.9,998.7,0,0,,0,0,,,21,83
182,2016-06-25,1645,1641,26.1,20.9,1454,2333,1008.3,1011.1,1005.6,,,,,,,,18,77
182,2016-06-26,1,4,24.9,19,1533,2317,1011.5,1012.9,1010.7,,,,,,,,18.7,80
182,2016-06-27,2212,2210,21.8,18,1113,1814,1010.4,1012.3,1009.1,6.5,3,1400,1.5,1,,,15.8,80
182,2016-06-28,738,609,23.3,18.3,1326,1,1010.5,1011.6,1008.8,7,3.5,856,3,2,,,17.4,84
182,2016-06-29,943,1216,24.5,19.8,1445,9,1011.3,1012.7,1009.6,45,16,211,10.5,5,,,20.5,91
182,2016-06-30,1707,1711,27.6,21,1705,515,1011.6,1012.9,1009.8,,,,,,,,20.3,80
182,2016-07-01,2158,2144,28.4,22.7,1630,420,1007.4,1011,1004.3,17.5,8,1229,5,3,,,21.8,77
182,2016-07-02,139,130,28.1,22,1415,2020,1007,1009.9,1004.9,9.5,3,359,2.5,1.5,,,22.2,87
182,2016-07-03,1513,1457,28.1,21.7,1524,444,1009.3,1010.5,1007.7,6.5,3.5,1550,3.5,3,,,21.8,91
182,2016-07-04,1242,1504,32,25.1,1458,1,1009.5,1011.5,1007.7,,,,,,,,22.6,70
182,2016-07-05,1347,1145,32.4,27.7,1412,357,1012.3,1014.2,1011,,,,,,,,22.3,65
182,2016-07-06,102,58,31.7,23.5,1343,2334,1014.9,1016.2,1013.5,,,,,,,,22.2,73
182,2016-07-07,2212,2206,29.6,22,1615,533,1014,1015.8,1012.2,,,,,,,,21.4,77
182,2016-07-08,1150,1133,26.8,22.6,1337,620,1009,1012.2,1006.9,0,0,,0,0,,,21.9,84
182,2016-07-09,1215,1207,27.4,21,1021,242,1006.7,1007.9,1005.4,,,,,,,,21,83
182,2016-07-10,2143,2140,25.1,20.9,2143,250,1005.4,1006.6,1003.7,3,1.5,1108,1,.5,,,21.1,88
182,2016-07-11,1026,1026,24.7,22.3,1021,31,1004.7,1005.9,1003.4,5,1.5,617,1,.5,,,21.6,90
182,2016-07-12,2040,2141,26.8,22.1,2239,845,1002.7,1005,1000.8,50.5,11,1028,9,7,,,22.8,93
182,2016-07-13,303,234,28.1,24.7,1310,2306,1002,1003.8,1000.5,1,.5,1,.5,.5,,,24.5,92
182,2016-07-14,1325,1325,27.6,22,1307,2400,1003.5,1004.8,1002.7,,,,,,,,21.1,80
182,2016-07-15,845,845,29.2,21.2,1527,331,1002.9,1004.6,1001.1,.5,.5,2055,.5,.5,,,19.7,71
182,2016-07-16,818,1019,29.8,22.7,810,2400,1002.1,1006.9,998.6,0,0,,0,0,,,21.7,79
182,2016-07-17,20,710,27,22.5,1256,2316,1009,1010.8,1006.7,,,,,,,,20.1,76
182,2016-07-18,1824,1103,26.3,22.2,1511,224,1010.3,1011.5,1009.2,4.5,4.5,2019,4.5,4,,,20.4,78
182,2016-07-19,1201,1156,31.1,23.3,1320,640,1010,1011.4,1008.9,,,,,,,,22.8,79
182,2016-07-20,1301,1436,31.1,24.5,1225,255,1010.6,1011.6,1009.5,,,,,,,,22,73
182,2016-07-21,1309,1308,31.8,23.3,1452,516,1010.2,1011.2,1009,,,,,,,,22.3,74
182,2016-07-22,1331,1248,31.5,24.6,1237,234,1009.5,1010.5,1008,,,,,,,,22.9,75
182,2016-07-23,1250,1247,30.5,23.8,1047,434,1009.6,1010.9,1008.6,,,,,,,,22.8,78
182,2016-07-24,1431,1403,29.8,25,1607,308,1011.1,1012.2,1009.3,,,,,,,,23.4,78
182,2016-07-25,1027,1026,30.1,25,1357,408,1011.5,1012.8,1010.5,,,,,,,,23.5,79
182,2016-07-26,1356,1409,30.6,25.3,1340,527,1008.8,1010.5,1007.3,,,,,,,,23.4,75
182,2016-07-27,1048,1033,35.2,26.2,1219,150,1006.7,1008.1,1005.5,,,,,,,,23.2,71
182,2016-07-28,1434,1034,34.1,26.4,1212,353,1007.5,1009.3,1006.1,,,,,,,,24,73
182,2016-07-29,1324,1319,31.7,26.9,1540,348,1009.7,1011,1008.5,,,,,,,,24.4,76
182,2016-07-30,936,956,31.8,26.9,1519,451,1011.4,1012.7,1010,,,,,,,,24.1,74
182,2016-07-31,1142,941,31,27.2,1605,513,1011.7,1012.6,1010.4,,,,,,,,23.6,73
182,2016-08-01,1054,1129,31.3,25.8,1335,545,1010.6,1011.9,1009.1,,,,,,,,22.2,68
182,2016-08-02,1806,1812,31.2,25.6,1328,517,1008.8,1010.3,1005.4,0,0,,0,0,,,22.7,72
182,2016-08-03,954,2052,28.3,25.2,1441,1018,1008.9,1010.6,1007.9,4,2,937,1.5,1,,,22.5,78
182,2016-08-04,1739,1111,33,24.9,1517,530,1008.1,1009.5,1006.9,1.5,1,1106,1,1,,,22.8,73
182,2016-08-05,1142,1140,32.3,25.1,1224,449,1009,1010.2,1007.8,,,,,,,,24,79
182,2016-08-06,1237,1235,30.9,25.2,1243,353,1008,1010,1006.5,1.5,1.5,1608,1.5,1,,,24.4,84
182,2016-08-07,1157,1518,30.8,24.9,1326,538,1007.4,1008.5,1006.6,10,8,1524,8,7,,,23.8,79
182,2016-08-08,520,1037,30.9,24.9,1638,613,1007.4,1008.5,1006.2,,,,,,,,22.9,74
182,2016-08-09,1455,1313,31.2,25.7,1308,326,1007.6,1009.5,1006.5,0,0,,0,0,,,23.9,75
182,2016-08-10,1206,1235,31.1,25.6,1421,527,1009.5,1010.6,1008.6,,,,,,,,24.1,79
182,2016-08-11,1203,1214,31.8,25.4,1603,105,1010,1011,1009,,,,,,,,22.7,69
182,2016-08-12,1108,1126,32.4,26.9,1503,552,1008.2,1009.9,1006.6,,,,,,,,22.7,67
182,2016-08-13,1141,1442,31.9,26.5,1549,448,1006.9,1008,1005.8,,,,,,,,21.3,63
182,2016-08-14,1625,1628,31.8,26.7,1511,303,1005.8,1007.2,1004.3,,,,,,,,22.5,67
182,2016-08-15,2337,2336,32.1,26.5,1528,524,1003.5,1005.4,1002.4,,,,,,,,22.5,67
182,2016-08-16,949,947,30.9,25.4,1411,2356,1002.7,1003.6,1001.9,,,,,,,,21.2,64
182,2016-08-17,1338,1325,32.2,24.6,1301,424,1003.4,1004.9,1001.9,,,,,,,,21.3,66
182,2016-08-18,1620,1603,31.8,26.2,1242,158,1004.9,1006.1,1003.6,,,,,,,,23,71
182,2016-08-19,1355,1359,31.2,26.2,1238,331,1006,1006.9,1005,33.5,29,1444,22,9,,,23.2,76
182,2016-08-20,1407,1404,32.3,25.5,1309,502,1005.7,1006.9,1004.5,,,,,,,,22.4,71
182,2016-08-21,846,840,30,25.9,1339,548,1005.6,1007.1,1004.7,,,,,,,,21.6,69
182,2016-08-22,902,904,30.2,26.2,1337,542,1006.5,1007.5,1005.6,,,,,,,,23.3,74
182,2016-08-23,1453,1322,31.1,25.2,1310,456,1006,1007,1004.8,,,,,,,,22.2,70
182,2016-08-24,1234,1125,29.7,25.5,1249,2348,1005.9,1006.8,1005,,,,,,,,21.6,70
182,2016-08-25,1342,1241,29.7,25.5,1356,22,1005.7,1006.9,1004.4,,,,,,,,23.2,78
182,2016-08-26,2335,2334,30.9,24.3,1423,351,1006.4,1008,1005.1,,,,,,,,21.4,70
