지점,일시,최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균이슬점온도(°C),평균상대습도(%)
110,2013-02-11,41,44,-3,-14.7,1519,336,1032.2,1034.5,1030.3,,,,,,,1.6,-16.3,52
110,2013-02-12,1143,1143,-.4,-8.3,1322,2354,1026.7,1031.7,1024.1,,,,,,,1.4,-11,63
110,2013-02-13,1416,1340,4.2,-12.8,1228,804,1027.9,1029.2,1026.9,,,,,,,.5,-9.4,67
110,2013-02-14,1614,1026,7.7,-6.1,1432,559,1025.3,1028.3,1022.4,,,,,,,,-5.8,68
110,2013-02-15,1223,1218,.3,-7.7,1149,2353,1024.4,1027.6,1022.2,,,,,,,,-11,53
110,2013-02-16,1715,1713,.8,-11,1517,723,1028.3,1030.4,1026.1,,,,,,,,-13.7,50
110,2013-02-17,1144,1742,5.9,-4,1546,16,1021.6,1026.8,1016.8,0,,,,,,,-6.8,57
110,2013-02-18,1240,2019,1.4,-2.9,18,2357,1019.3,1022.8,1016.9,,,,,,,,-8.1,57
110,2013-02-19,1509,1503,.4,-7.2,1454,2359,1025.7,1029,1022.5,,,,,,,,-15.1,40
110,2013-02-20,17,12,-.7,-9.7,1444,551,1029.9,1032,1028.4,,,,,,,,-16,44
110,2013-02-21,1435,1436,2.3,-7.7,1412,614,1030.2,1032.5,1028.3,,,,,,,,-10.5,57
110,2013-02-22,1448,1444,4.5,-4.5,1406,20,1026.1,1029.1,1024.3,.5,,,,,1.5,1.5,-6.7,61
110,2013-02-23,1502,1534,2.8,-6.6,1526,716,1029.1,1030.7,1027,,,,,,,,-10.5,50
110,2013-02-24,1456,1449,5.2,-6.7,1428,634,1030.1,1031.9,1029,,,,,,,,-8.6,57
110,2013-02-25,1648,1641,8.7,-3.9,1419,129,1029.2,1031.4,1026.4,,,,,,,,-6.5,58
110,2013-02-26,1420,1444,7.8,-1.6,1336,712,1021.2,1026.4,1017.7,0,,,,,,,-1.7,73
110,2013-02-27,1606,1600,7.6,-1.7,1405,2335,1019.8,1021.2,1018.7,,,,,,,,-1.3,80
110,2013-02-28,2314,2308,13.7,-1.3,1558,410,1016.6,1021.9,1011.4,0,,,,,,,-2.4,64
110,2013-03-01,1854,1357,7.2,-2.2,1,2201,1017.1,1024.7,1010.2,1.5,,,,,,,-6.1,60
110,2013-03-02,214,205,3.1,-4.2,1441,703,1027.2,1029.5,1024.4,,,,,,,,-11.1,47
110,2013-03-03,1126,1203,4.2,-5.7,1512,703,1023.7,1026.8,1021.3,,,,,,,,-8.6,56
110,2013-03-04,1507,1501,8.4,-3.5,1637,205,1020.9,1024.8,1019.1,,,,,,,,-4.1,63
110,2013-03-05,1513,1408,8.7,-5.2,1503,658,1025,1027.4,1022.8,,,,,,,,-5.6,61
110,2013-03-06,1646,1526,14.5,-2.5,1526,538,1020.2,1023.6,1014.6,,,,,,,,-2.8,55
110,2013-03-07,256,356,11,2.7,358,2345,1011.9,1014.6,1010.8,0,,,,,,,3.3,73
110,2013-03-08,1244,1212,13.5,2.4,1618,727,1009.3,1012.5,1007,,,,,,,,2.2,72
110,2013-03-09,1615,1636,22.4,.7,1509,313,1007,1011.9,1000.5,,,,,,,,1.8,59
110,2013-03-10,34,28,6.7,-3,1,2359,1021.2,1026.6,1009.2,,,,,,,,-12.3,37
110,2013-03-11,1727,1724,10.7,-6.1,1606,628,1025,1027.7,1022.1,,,,,,,,-9.2,48
110,2013-03-12,1220,1206,12.1,-3.2,1204,345,1015.9,1022.7,1008,4.5,,,,,,,.2,68
110,2013-03-13,1710,1710,7.9,.1,1305,2118,1014.2,1024.3,1005.5,15.5,,,,,,,-1.4,68
110,2013-03-14,40,59,8.3,-1.4,1305,611,1027.5,1029.2,1024.2,,,,,,,,-5.4,56
110,2013-03-15,1643,1638,9.2,-4.7,1514,510,1026.1,1028.4,1023.5,,,,,,,,-5.3,59
110,2013-03-16,1647,1640,11.7,-1.1,1532,420,1024.6,1026.4,1022.6,,,,,,,,-.9,70
110,2013-03-17,1336,1331,14.7,-1,1334,330,1015,1022.6,1005.7,6.5,,,,,,,-1.4,66
110,2013-03-18,1824,1835,13,3.1,1232,647,1004.9,1010,1002.7,1,,,,,,,3,76
110,2013-03-19,502,502,9.9,3.5,1225,257,1012.3,1015.2,1009.9,,,,,,,,1.4,70
110,2013-03-20,1604,1601,6.7,-3.4,2,2359,1013.5,1021.8,1008.5,0,,,,,,,-5.6,58
110,2013-03-21,1,1349,6.2,-6.3,1536,431,1018.6,1021.7,1014.4,,,,,,,,-11.7,43
110,2013-03-22,2310,2315,7.6,-2.7,1536,259,1014,1017.5,1012.2,0,,,,,,,-3.2,68
110,2013-03-23,1512,1131,10.8,-4.1,1333,635,1015.6,1019,1011.9,,,,,,,,-7.7,46
110,2013-03-24,1451,1506,9.7,-1.5,1328,605,1013.6,1015.3,1011.4,,,,,,,,-5.2,52
110,2013-03-25,1223,1216,7.8,-1.8,1437,355,1018.1,1022.1,1015.2,,,,,,,,-9.4,44
110,2013-03-26,1643,1244,9.4,-4.3,1341,452,1021.6,1024.3,1019.5,,,,,,,,-7.6,51
110,2013-03-27,1740,1357,13.8,-3.5,1355,606,1016.6,1019.6,1013.6,,,,,,,,-7.5,49
110,2013-03-28,2118,2112,12.1,0,1306,312,1017.1,1019.5,1015.5,0,,,,,,,-3.5,52
110,2013-03-29,1637,1419,10.9,-1.9,1444,552,1021.4,1024,1019.5,,,,,,,,-9.8,38
110,2013-03-30,1424,1504,10.1,-.3,1344,402,1023.1,1024.1,1021.9,0,,,,,,,-7.3,49
110,2013-03-31,1740,1514,12.3,-4.6,1446,614,1023.8,1025.5,1022,,,,,,,,-4.7,60
110,2013-04-01,1448,1436,14.1,-1.2,1412,444,1020.3,1024.8,1015.4,0,0,,0,0,,,-.8,58
110,2013-04-02,1529,1520,8.9,4.2,259,2302,1013.4,1015.6,1011.9,6.5,2,352,2,1,,,4,81
110,2013-04-03,1723,1725,14.1,-1.8,1524,521,1016.5,1018,1014.8,,,,,,,,-.8,65
110,2013-04-04,1758,1541,18.9,2.1,1501,106,1016.9,1019.2,1015,,,,,,,,.6,57
110,2013-04-05,1627,1623,19.2,5.3,1523,542,1013.5,1017,1009.4,,,,,,,,2.8,53
110,2013-04-06,1804,1756,11.5,2.5,13,2359,1002.1,1009.6,998,13.5,1.5,534,1,.5,,,4.3,83
110,2013-04-07,1820,1819,10.1,1.5,1430,616,1006.2,1012.6,1000.4,.5,.5,1,.5,.5,,,-2.2,61
110,2013-04-08,1512,1550,13.6,-.9,1331,441,1013.3,1014.7,1011.8,1,.5,1929,.5,.5,,,-.8,61
110,2013-04-09,1534,1556,11,2.8,1206,2255,1013.8,1019,1011.8,.5,.5,1522,.5,.5,,,-2.9,52
110,2013-04-10,1512,1220,10.2,-.9,1306,554,1017.7,1019.6,1015.9,0,0,,0,0,,,-4.4,52
110,2013-04-11,1514,1434,11.1,2.7,1241,2358,1016.2,1018.8,1015,0,0,,0,0,,,-3.6,51
110,2013-04-12,1622,1517,12.3,-1.9,1433,327,1018.6,1020.1,1017.2,,,,,,,,-5,48
110,2013-04-13,1400,1432,18.3,.1,1514,354,1012.3,1018.9,1006.1,,,,,,,,-3,45
110,2013-04-14,1149,1307,12.2,2.9,1248,2355,1008.7,1012.9,1004.4,2.5,2.5,447,1.5,.5,,,-5.7,43
110,2013-04-15,2135,1130,12.2,0,1649,209,1011,1013.3,1006.8,,,,,,,,-6.8,40
110,2013-04-16,1255,1332,19.1,6.5,1208,240,1004.2,1007.5,1001.7,0,0,,0,0,,,3.5,58
110,2013-04-17,1831,1458,21,8.5,1431,527,1008,1009.8,1006.2,0,0,,0,0,,,6.9,64
110,2013-04-18,1555,1539,17.1,5.5,1248,2308,1011.5,1016.9,1008.8,,,,,,,,-.8,45
110,2013-04-19,1712,1438,14.5,3.5,1437,614,1018,1020.3,1015.8,,,,,,,,-6.8,34
110,2013-04-20,534,530,9.1,2.3,29,2332,1017.4,1019,1015.7,9,2.5,629,1.5,.5,,,1.2,74
110,2013-04-21,1617,1253,16.1,.3,1410,338,1019,1021,1017.5,,,,,,,,.4,64
110,2013-04-22,1705,1317,17.1,2.1,1420,533,1022,1024.9,1020,,,,,,,,0,55
110,2013-04-23,1200,1326,15.1,7.6,1121,443,1015.8,1020.8,1009.7,3.5,1,1823,1,.5,,,3.9,67
110,2013-04-24,1000,1020,17.7,7.3,1341,548,1009.9,1012.3,1007.9,.5,.5,1,.5,.5,,,5.8,68
110,2013-04-25,1106,1105,13.5,6.7,1425,203,1009.2,1013.7,1006.2,3.5,2,913,1,.5,,,5.6,80
110,2013-04-26,1623,1615,17.1,5,1219,111,1010.3,1013.4,1008.3,0,0,,0,0,,,2.9,59
110,2013-04-27,1505,1458,18.7,3.7,1256,418,1016.6,1019.2,1013.4,,,,,,,,2.4,57
110,2013-04-28,1415,1435,21.9,7,1455,302,1016.9,1019.4,1014.5,,,,,,,,6.6,57
110,2013-04-29,733,725,17.8,7.9,406,2340,1011.6,1014.8,1009.4,23.5,16,454,11.5,5.5,,,8.3,72
110,2013-04-30,1011,939,18.9,5.2,1448,458,1009.4,1013,1006.7,,,,,,,,3.9,60
110,2013-05-01,1706,1555,17.9,7.4,1620,559,1010.8,1012,1008.8,,,,,,,,3.7,57
110,2013-05-02,1446,1444,18.4,6,1437,542,1012.4,1014.3,1011.2,2.5,2.5,1534,2,1.5,,,5.7,67
110,2013-05-03,1936,1936,18.6,6.5,1257,554,1015.4,1017.8,1014,,,,,,,,5.3,66
110,2013-05-04,1507,1413,19.1,5.8,1320,544,1019,1021.2,1017.3,,,,,,,,5.5,64
110,2013-05-05,1622,1605,19.8,5.7,1441,504,1021.2,1023.2,1019.1,,,,,,,,4.3,61
110,2013-05-06,1358,1351,19.8,6.1,1319,340,1018.7,1020,1016.8,,,,,,,,5.5,65
110,2013-05-07,1528,1520,26.5,8.6,1408,558,1020.1,1021,1018.6,,,,,,,,6,53
110,2013-05-08,1603,1546,25.3,8.9,1355,449,1019.7,1021.9,1017.3,,,,,,,,4.8,47
110,2013-05-09,1852,1151,23.6,10.8,1026,437,1013.6,1017.7,1007.6,2,1,2149,1,.5,,,9.5,65
110,2013-05-10,1844,1115,16.3,10.6,1615,2142,1003.2,1007.6,1001.1,17.5,3.5,104,2,1,,,11.9,86
110,2013-05-11,1622,1541,24.6,11.3,1602,1,1004.4,1005.8,1002.5,,,,,,,,9.1,62
110,2013-05-12,332,327,21.9,15.4,1531,233,1004.9,1007.6,1001.7,1.5,1.5,128,1.5,1,,,11.7,65
110,2013-05-13,206,1431,26.2,14.2,1402,2355,1010.7,1012.8,1007.5,,,,,,,,10,53
110,2013-05-14,1859,1103,25.3,12.4,1501,212,1012.3,1014.6,1008.5,,,,,,,,10.2,60
110,2013-05-15,1710,1704,23.7,14.1,1506,625,1013.1,1015,1011.8,0,0,,0,0,,,11.2,65
110,2013-05-16,2127,2122,28.2,11.9,1543,523,1016.8,1019,1014.8,,,,,,,,5.4,37
110,2013-05-17,1701,1801,25.9,14.2,1541,428,1016.5,1019.2,1013.2,,,,,,,,5.1,42
110,2013-05-18,1903,1902,21.6,12.4,1211,524,1010,1014.8,1004.6,19,5.5,2158,3.5,1.5,,,10.5,70
110,2013-05-19,1701,1653,22.2,13.2,1611,1,999.6,1004.6,997.5,20.5,5.5,2,3,1.5,,,12.8,81
110,2013-05-20,1805,1237,18.2,9.4,1544,2356,1004.1,1006.8,1001.8,,,,,,,,10.1,80
110,2013-05-21,1547,1440,23.8,7.3,1527,253,1007.9,1009.8,1006.2,,,,,,,,4.8,56
110,2013-05-22,1437,1331,25.5,11.3,1359,208,1010.8,1013.8,1009.3,,,,,,,,10,61
110,2013-05-23,1655,1418,28.1,11.4,1358,420,1013.5,1015.3,1011.5,,,,,,,,13.2,73
110,2013-05-24,1353,1352,26.1,12.5,1615,257,1014.4,1015.9,1012.5,,,,,,,,12.9,72
110,2013-05-25,1500,1509,29.9,15.1,1407,432,1014,1015.3,1012.2,,,,,,,,13.7,61
110,2013-05-26,1643,1641,28.4,18.1,1409,448,1016,1017.2,1015,,,,,,,,13.1,55
110,2013-05-27,1657,1730,21.9,18.2,809,2114,1009.9,1015.7,1005.4,51,9,1538,5,2,,,15.9,79
110,2013-05-28,1821,1732,21.8,16.5,1533,2120,1005.3,1008.5,1003.6,10.5,4.5,1125,3,1.5,,,16.5,85
110,2013-05-29,1148,1144,17.3,12.1,126,2347,1008.9,1012.3,1006.4,3,2,1432,1,.5,,,13.4,86
110,2013-05-30,1641,1636,24,12.6,1608,2,1012.8,1014.1,1011.4,,,,,,,,10.5,65
110,2013-05-31,1757,1756,26.5,11.5,1601,430,1010.6,1012.8,1008.5,,,,,,,,10.5,60
110,2013-06-01,1500,1128,27,15.4,1408,254,1007.7,1008.7,1006.5,,,,,,,,11.2,60
110,2013-06-02,1517,1544,28,13.3,1505,515,1007.4,1008.7,1005.8,,,,,,,,13.7,65
110,2013-06-03,1601,1552,24.8,15.5,1455,527,1012.1,1015,1008.3,,,,,,,,13.6,71
110,2013-06-04,650,643,27.2,14.3,1345,239,1016.6,1018,1014.8,0,0,,0,0,,,14.4,68
110,2013-06-05,1554,1344,29.3,16.1,1304,425,1017,1018.4,1015.6,,,,,,,,14.7,64
110,2013-06-06,1632,1116,28.7,18.5,1523,346,1014.9,1017.1,1013,,,,,,,,16.2,66
110,2013-06-07,1547,851,30.1,17.7,1452,523,1012,1013.7,1010,,,,,,,,15.3,61
110,2013-06-08,1715,1714,31.3,17.4,1437,443,1009.2,1011.2,1007.3,,,,,,,,16,62
110,2013-06-09,1725,1704,32.2,19.6,1539,517,1007.2,1008.7,1005.2,,,,,,,,14.1,53
110,2013-06-10,1838,1138,32.9,18.3,1633,524,1006.9,1008.4,1004.8,,,,,,,,13.1,47
110,2013-06-11,954,945,26.9,18.6,1206,2001,1006.5,1007.3,1004.7,6,3,1856,2,1,,,13.6,57
110,2013-06-12,747,801,23.6,18.8,1732,823,1008.8,1012,1006.1,5,1.5,835,1,.5,,,17.3,83
110,2013-06-13,1600,1436,27,17.5,1428,532,1013.1,1014.2,1011.8,,,,,,,,16.5,73
110,2013-06-14,1645,1447,30.1,19,1450,524,1013.4,1014.7,1011.7,,,,,,,,16.8,68
110,2013-06-15,1519,1409,28,19.5,1418,2312,1012.2,1013.9,1010.4,0,0,,0,0,,,16.2,65
110,2013-06-16,1447,1446,27.3,16.8,1325,408,1008.8,1011.6,1005.8,,,,,,,,16.1,72
110,2013-06-17,3,2,26.9,18.1,1223,450,1002.9,1006.3,999.9,0,0,,0,0,,,17.8,79
110,2013-06-18,1158,945,23.8,20.5,1449,346,997.1,999.9,994.9,13,5,140,4.5,3,,,19.8,88
110,2013-06-19,1848,1146,29,19.6,1647,325,1000.5,1004.5,996.7,,,,,,,,18.7,76
110,2013-06-20,1724,1723,30.3,17.5,1457,524,1005.6,1006.9,1003.9,,,,,,,,17.5,69
110,2013-06-21,1625,1923,31.8,20.3,1600,527,1005.6,1006.8,1003.9,,,,,,,,17.8,65
110,2013-06-22,1521,1512,29.5,20.8,1321,507,1006.7,1007.7,1005.4,,,,,,,,18.1,69
110,2013-06-23,1236,1227,26.7,19.6,1203,2322,1007,1008,1005.4,0,0,,0,0,,,16.8,71
110,2013-06-24,1550,1536,29.4,18.6,1418,414,1006.5,1007.5,1005,,,,,,,,16.6,70
110,2013-06-25,1500,1453,30,19.2,1251,527,1006,1007.8,1004,,,,,,,,17.1,68
110,2013-06-26,1753,1349,30.8,19.7,1333,405,1003,1005.3,1001.3,0,0,,0,0,,,16.5,65
110,2013-06-27,1640,1629,30.8,19.2,1413,435,1004.9,1006.4,1003.3,,,,,,,,17.9,70
110,2013-06-28,1438,1534,30,21,1322,446,1006.6,1008.9,1005.5,1,1,500,1,.5,,,17.6,66
110,2013-06-29,1519,1443,31.7,19.8,1355,321,1010.4,1012.2,1008,,,,,,,,18.1,65
110,2013-06-30,1335,1015,32.1,20.9,1604,415,1010.6,1012.6,1008.4,,,,,,,,18.8,64
110,2013-07-01,1149,1038,30.9,21,1542,313,1008.5,1010.3,1006.4,,,,,,,,18.3,64
110,2013-07-02,1306,1501,27.6,21.1,1230,2340,1000.3,1007.2,995.2,48,20,735,12,6,,,20.7,81
110,2013-07-03,1233,1317,30.1,19.7,1542,443,999.5,1001.4,998.1,0,0,,0,0,,,18.7,71
110,2013-07-04,1224,1219,27.2,22.7,1113,2359,997.9,999.7,996.7,22,12.5,1813,10,6.5,,,21.8,83
110,2013-07-05,1849,1841,29.8,21.8,1524,209,997.7,1002.4,996.3,0,0,,0,0,,,20.2,76
110,2013-07-06,1654,1640,29.9,20.8,1527,559,1005.9,1008.8,1002.3,,,,,,,,19.5,77
110,2013-07-07,1647,1342,29.1,20.1,1137,321,1007.9,1009,1006.7,5,3,1339,2,1,,,20.7,81
110,2013-07-08,900,2101,26.1,22.4,939,1043,1006.8,1009.2,1004.8,74,20,1030,18,11.5,,,22.1,87
110,2013-07-09,1538,1535,26.7,23.3,1519,117,1007.2,1008.9,1006.2,4,2,348,1,.5,,,22.1,86
110,2013-07-10,908,803,26.1,24.5,1530,602,1006.1,1007.7,1004.9,1.5,1.5,106,1.5,1.5,,,22.1,82
110,2013-07-11,729,737,25.4,23.8,1553,944,1007.4,1008.9,1006.2,11.5,5,904,4,3,,,21.9,84
110,2013-07-12,1237,1050,24.6,23.1,103,2152,1007.9,1009.7,1006.8,55.5,22.5,1916,17,8,,,21.4,86
110,2013-07-13,2259,2253,25.9,22.2,1643,923,1010.8,1012.3,1008.4,164,33.5,208,23.5,11.5,,,22.2,89
110,2013-07-14,714,713,25.6,23.4,524,2052,1011.5,1013.2,1009.6,7,2,1303,1.5,1,,,22.3,87
110,2013-07-15,1330,1600,30.1,23.8,1618,1,1010.7,1012.3,1009.5,2.5,1.5,205,1,1,,,22.8,79
110,2013-07-16,1541,1704,28.6,24.7,1419,2240,1007.2,1009.5,1005.4,6.5,4,2206,3.5,1.5,,,21.2,72
110,2013-07-17,15,6,27.8,23.4,1434,453,1008.4,1010.1,1006.3,9,5.5,4,3,1.5,,,21.9,85
110,2013-07-18,1717,1656,28.8,23.9,1621,120,1010.1,1011,1009.3,9.5,3,809,2.5,1,,,22.4,83
110,2013-07-19,1332,1447,31.3,22.6,1534,442,1009.6,1010.9,1008.1,,,,,,,,21.5,73
110,2013-07-20,1231,1124,31.1,24.1,1250,257,1007.9,1009.6,1006.1,5,5,2307,3.5,2,,,21.8,73
110,2013-07-21,1247,1529,29.4,25.3,1131,2,1006.2,1008.1,1005.2,0,0,,0,0,,,22.7,79
110,2013-07-22,2006,2005,30.6,23.7,1410,841,1007.9,1009.1,1006.9,50,29,758,23.5,12.5,,,22.8,81
110,2013-07-23,2216,2230,26.9,24.8,1715,1237,1004,1007.9,1000.8,51,29.5,1142,17.5,8.5,,,23.2,86
110,2013-07-24,433,432,28.6,22.6,1424,2102,1000.3,1002.4,998.6,18,13.5,443,13,6.5,,,20.9,78
110,2013-07-25,1228,1102,30.1,22.9,1419,36,1001.7,1002.8,1000.8,,,,,,,,20.7,73
110,2013-07-26,1441,1501,30.6,21.9,1349,538,1003.5,1005,1002.5,,,,,,,,20.6,75
110,2013-07-27,1827,1330,30.8,21.8,1310,352,1005.3,1006.3,1004.1,1,.5,1826,.5,.5,,,19.8,74
110,2013-07-28,1248,2114,27.3,23.3,1642,127,1003.3,1005.7,1001.6,4,1.5,803,1,1,,,22.5,84
110,2013-07-29,58,56,30.2,23.6,1439,2351,1001.7,1003.2,1000.6,0,0,,0,0,,,22.9,83
110,2013-07-30,1515,1511,30.8,23.3,1206,21,1001.8,1003.7,999.1,0,0,,0,0,,,21,73
110,2013-07-31,219,206,29,24.8,1039,554,1001.5,1004.6,998.1,12.5,12.5,121,11,9,,,21.5,77
110,2013-08-01,1602,1543,32.3,23.8,1420,507,1006.5,1008.9,1004.5,,,,,,,,21.7,72
110,2013-08-02,953,2337,29.7,25,1548,619,1010.2,1011.6,1008.4,2,1.5,522,1.5,1,,,23.5,79
110,2013-08-03,1419,1329,32.4,26.4,1257,545,1009.1,1011.6,1007,,,,,,,,23.7,74
110,2013-08-04,1434,1112,32,25.4,1424,438,1004.6,1007.5,1002.7,0,0,,0,0,,,23.9,78
110,2013-08-05,1629,1559,31.6,25.5,1242,453,1003,1004.6,1001,4.5,3.5,1014,3,3,,,23.9,79
110,2013-08-06,1240,1302,28.1,22.3,1715,1301,1005.9,1008.1,1004.3,31,28.5,1237,20,8,,,23,82
110,2013-08-07,945,2118,33.5,24.7,1448,312,1006.8,1008.5,1004.6,,,,,,,,23.9,76
110,2013-08-08,1604,1828,33.5,26.7,1411,259,1004.5,1007,1002.6,,,,,,,,24.5,75
110,2013-08-09,507,1032,32.2,27.6,1458,608,1004.2,1005.9,1002.5,.5,.5,,.5,.5,,,25.6,80
110,2013-08-10,1504,1501,30.2,24.4,1733,2335,1008.1,1011,1005.7,1.5,1.5,1213,1,.5,,,24.6,82
110,2013-08-11,1700,1513,34,22.9,1330,337,1010.9,1012.2,1009.6,,,,,,,,23.4,77
110,2013-08-12,1329,1323,33.1,25.2,1218,603,1010.8,1011.8,1009.6,,,,,,,,23.5,74
110,2013-08-13,1902,1538,33,24.5,1415,534,1010.7,1012,1009.3,,,,,,,,22.6,72
110,2013-08-14,1559,1319,32.7,24.5,1310,322,1010.6,1011.9,1009.4,,,,,,,,22.6,72
110,2013-08-15,1507,1354,32.5,25,1402,232,1009.5,1011.1,1008.3,0,0,,0,0,,,23.5,76
110,2013-08-16,1452,1226,32,25.8,1506,449,1006.6,1008.9,1005,.5,.5,,.5,.5,,,23.5,74
110,2013-08-17,1242,1404,31.6,26.6,1229,610,1004.8,1005.9,1003.7,,,,,,,,23.1,72
110,2013-08-18,1057,1114,31.6,25.3,1317,2331,1005.1,1006.3,1004,17.5,14.5,2233,10,7,,,23.5,76
110,2013-08-19,1535,1129,32.2,23.8,1414,2358,1006.3,1007.7,1005.4,,,,,,,,21.9,72
110,2013-08-20,1713,1329,32.1,21.8,1517,508,1007.4,1008.5,1006.1,,,,,,,,20.2,71
110,2013-08-21,832,824,33.4,22.3,1348,410,1008.1,1009,1006.7,,,,,,,,20,64
