지점,일시,최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균이슬점온도(°C),평균상대습도(%)
110,2012-05-06,1514,1510,24.4,9.2,1326,607,1006.6,1008.5,1004.9,,,,,,,,.8,38
110,2012-05-07,1342,1342,24.6,8.6,1329,509,1007.4,1008.6,1006.5,,,,,,,,4.4,49
110,2012-05-08,1650,1641,27.9,10.1,1438,306,1007.3,1009.9,1005,,,,,,,,3.4,43
110,2012-05-09,1729,1724,26.5,11.7,1431,537,1012.1,1013.8,1009.7,,,,,,,,7.7,51
110,2012-05-10,1726,1214,26.3,11.6,1618,522,1014.7,1016.7,1013.1,,,,,,,,7.4,51
110,2012-05-11,38,34,19.8,14.3,1353,446,1016.8,1018,1015.6,,,,,,,,6.9,52
110,2012-05-12,1559,1552,21.1,13.1,1419,406,1015.1,1017,1012.5,,,,,,,,8,57
110,2012-05-13,1447,1614,24.6,13.2,1404,522,1012.3,1013.9,1010.1,,,,,,,,8.9,58
110,2012-05-14,1600,1551,17.1,14.8,1722,30,1010,1013.2,1007.2,11.5,4.5,1218,3,1.5,,,12,78
110,2012-05-15,1553,1551,22.1,11.5,1232,2304,1006.7,1007.6,1005.5,,,,,,,,10,68
110,2012-05-16,1501,1543,23,11.1,1521,410,1004.7,1007,1001.6,,,,,,,,8.7,64
110,2012-05-17,1605,1150,21.3,12.3,1541,2355,1003.8,1009.7,1001,3,3,1200,2.5,1.5,,,7.5,59
110,2012-05-18,1558,1557,24.3,9.7,1426,411,1014,1016.5,1009.7,,,,,,,,7.5,57
110,2012-05-19,1538,1246,25.1,10.3,1214,525,1016.2,1016.9,1015.1,,,,,,,,4.2,45
110,2012-05-20,1544,1539,27.4,11.3,1448,320,1014.7,1016.7,1012.6,,,,,,,,7.2,50
110,2012-05-21,1730,1350,29.4,12.4,1547,508,1016.7,1018.3,1015.1,,,,,,,,6.5,43
110,2012-05-22,1611,1457,29,13.4,1416,502,1015.2,1017.6,1012.5,,,,,,,,8.1,47
110,2012-05-23,1454,1426,27.7,14.8,1327,511,1012.5,1013.5,1010.8,,,,,,,,8,48
110,2012-05-24,1743,1738,24.1,13.3,1433,238,1011.7,1012.9,1010.3,,,,,,,,10,60
110,2012-05-25,1323,1317,26,11.5,1512,2314,1010.1,1011.4,1008.1,,,,,,,,9.5,55
110,2012-05-26,1646,1525,27.2,10.4,1346,537,1010.4,1012,1009,,,,,,,,6.4,51
110,2012-05-27,1131,1126,22.8,14.2,1811,304,1012.4,1015.2,1010.6,1,.5,1132,.5,.5,,,12.2,67
110,2012-05-28,1501,1433,25.8,14.4,1253,535,1016.1,1017.5,1014.5,0,0,,0,0,,,12,61
110,2012-05-29,1306,1126,24.9,15,1255,515,1017.8,1018.9,1016.8,,,,,,,,9.5,48
110,2012-05-30,1531,1456,25.9,16.1,1442,124,1018.6,1020.3,1017,0,0,,0,0,,,10.9,58
110,2012-05-31,1721,1658,26.8,16.1,1542,2338,1017.5,1019.7,1014.6,0,0,,0,0,,,12.8,61
110,2012-06-01,1624,1603,26.9,13.1,1417,509,1016,1018.1,1014.2,,,,,,,,11.7,62
110,2012-06-02,1646,1613,27.9,16.8,1336,535,1013.7,1015.5,1011.4,,,,,,,,12.4,57
110,2012-06-03,1450,1442,28.5,14.1,1413,501,1012.4,1014.3,1010.5,,,,,,,,8.8,48
110,2012-06-04,1500,1116,28.6,16,1308,323,1011.1,1012.5,1008.9,,,,,,,,9.1,46
110,2012-06-05,1452,1212,27.2,19.3,1424,328,1008.1,1010.8,1005.7,,,,,,,,15.6,68
110,2012-06-06,1545,1538,28.7,17.8,1204,453,1005,1006.6,1003.5,,,,,,,,16.2,70
110,2012-06-07,1657,1653,28.8,16.9,1443,258,1005.3,1006.9,1003.7,,,,,,,,16.1,72
110,2012-06-08,1342,1336,27.6,16.7,1244,224,1002.3,1005,999.8,,,,,,,,16,74
110,2012-06-09,1445,1441,29.8,17.4,1351,525,1001.5,1002.5,1000.5,,,,,,,,16.3,68
110,2012-06-10,1537,1531,28.4,17.8,1235,458,1002,1003.9,1000.2,,,,,,,,16,68
110,2012-06-11,1705,1622,27.9,18.8,1502,519,1001.3,1002.8,1000,,,,,,,,16.4,68
110,2012-06-12,1810,1802,30.2,17.8,1358,448,1000.9,1004,998.6,,,,,,,,15.3,64
110,2012-06-13,815,812,29.4,18.8,1514,318,1006.9,1009.8,1004,,,,,,,,14.3,60
110,2012-06-14,727,1357,31.3,18.7,1428,443,1011.3,1013.5,1009.6,,,,,,,,14.6,56
110,2012-06-15,1237,1344,28.8,21.1,1542,245,1010,1012.7,1007.4,,,,,,,,14.4,55
110,2012-06-16,1614,1514,29.3,17.8,1159,436,1007.1,1008.9,1005.4,,,,,,,,16.2,68
110,2012-06-17,1346,1414,29.5,17,1440,312,1010.7,1012,1008.8,,,,,,,,14.1,61
110,2012-06-18,1624,1551,30.4,18.4,1258,525,1008.2,1011.1,1005.1,,,,,,,,15,60
110,2012-06-19,1658,1651,34.4,18.8,1446,508,1000.6,1005.2,996,0,0,,0,0,,,14.7,55
110,2012-06-20,1533,1337,32,19.2,1308,520,1004.2,1007.2,1002,,,,,,,,15.1,55
110,2012-06-21,1519,1518,32.2,20.5,1438,2353,1006.7,1008.6,1004.3,,,,,,,,17.4,65
110,2012-06-22,1420,1418,28.6,18.9,1318,340,1009.4,1010.6,1006.9,0,0,,0,0,,,17.7,73
110,2012-06-23,1500,1346,30.6,19.2,1326,431,1008.2,1010.6,1005.9,,,,,,,,18.2,68
110,2012-06-24,2241,2233,33.7,20.6,1529,510,1005.4,1007.5,1003.7,,,,,,,,17.5,58
110,2012-06-25,2005,2323,34.1,22.5,1548,542,1008.9,1011.7,1007.3,,,,,,,,12.8,42
110,2012-06-26,917,917,31.5,20,1509,506,1012,1013.7,1010.4,,,,,,,,12.7,47
110,2012-06-27,5,1215,31.6,18.2,1434,520,1012.6,1013.8,1010.5,,,,,,,,13.5,50
110,2012-06-28,135,132,29.8,19,1209,459,1012.4,1014.4,1010.8,,,,,,,,15.7,59
110,2012-06-29,1457,1326,31.8,21.2,1304,14,1008.6,1011.8,1004.8,24.5,10.5,2146,7,3,,,18.7,69
110,2012-06-30,811,739,24.1,20.7,650,2021,1001.5,1004.8,999.3,73,14.5,537,11,6.5,,,20.3,89
110,2012-07-01,1629,1338,24.9,19,1524,626,1005.5,1006.9,1004,0,0,,0,0,,,18.5,82
110,2012-07-02,1452,1444,29.5,20.5,1344,2358,1003.4,1006,1000.5,,,,,,,,17.9,71
110,2012-07-03,1626,1620,26.4,18.1,1458,408,1000.5,1002.3,999.6,42,41.5,1608,35,17,,,19.2,82
110,2012-07-04,1058,1057,26.5,22.6,1206,603,1003.8,1006.3,1001.6,0,0,,0,0,,,21.2,84
110,2012-07-05,1551,1546,25.7,21.6,1014,2343,1005.6,1006.6,1002,60.5,13.5,2259,10,4.5,,,21.4,89
110,2012-07-06,49,54,23,19.4,1521,2314,999,1003,997.8,123,57,106,39,17.5,,,19.6,89
110,2012-07-07,1736,1811,30.5,17.5,1624,451,1003.9,1005.3,1001.6,,,,,,,,17.5,69
110,2012-07-08,1754,1747,30,20,1430,513,1006.1,1007.8,1005.1,,,,,,,,19.1,72
110,2012-07-09,1043,1037,31.5,19.7,1556,446,1006.6,1008,1005,,,,,,,,19.7,74
110,2012-07-10,2357,2400,29.7,21.3,1217,2350,1002.4,1006.3,997.5,9,7.5,2256,5,2.5,,,19.9,72
110,2012-07-11,16,21,26.6,21.2,1330,43,995.9,999.1,994.2,11,3.5,9,2.5,1,,,20.6,84
110,2012-07-12,103,1502,28.6,21,1554,128,1000.1,1001.1,999,0,0,,0,0,,,19.8,76
110,2012-07-13,357,1220,30,22.4,1234,516,999.8,1001,998.6,34.5,13,229,12,11.5,,,21.9,79
110,2012-07-14,1716,1710,25.8,21.2,1345,2357,1001.8,1003.4,1000,13.5,4,111,3,2.5,,,20.4,86
110,2012-07-15,1017,1013,21.7,18.8,235,2354,1001.7,1005.2,999.4,34,7,405,3.5,1.5,,,18.5,90
110,2012-07-16,1607,1514,25.3,18.5,1536,305,1009.5,1012.5,1005.2,2.5,1,1,1,.5,,,18.5,84
110,2012-07-17,1754,1815,29.6,20,1542,528,1012.1,1013.5,1010.4,0,0,,0,0,,,20.7,79
110,2012-07-18,1131,1125,29.1,23.1,1146,202,1009.4,1012,1006.5,26,20.5,1819,16,8,,,22.8,83
110,2012-07-19,636,628,27.6,22.4,1315,649,1003.9,1008,997.2,84.5,26.5,546,15,8.5,,,21.6,86
110,2012-07-20,1549,245,30.5,22.2,1418,456,1009.3,1010.5,1008,2,.5,1,.5,.5,,,21.1,78
110,2012-07-21,1833,1543,31.4,22.4,1515,220,1010.1,1011.5,1008.7,,,,,,,,21.7,76
110,2012-07-22,1324,1318,31.3,23.8,1645,326,1008.7,1009.8,1007.6,13.5,7.5,619,5.5,5,,,23,79
110,2012-07-23,1459,1414,31.2,25.8,1503,252,1009.3,1011.8,1007.9,.5,.5,,.5,.5,,,23.2,77
110,2012-07-24,1421,1417,31.7,24,1324,2355,1013.5,1014.7,1011.5,,,,,,,,23,77
110,2012-07-25,1331,1457,31.4,22.5,1440,436,1014.2,1016.2,1012.4,,,,,,,,22.3,77
110,2012-07-26,1359,1558,31.7,22.4,1529,438,1011,1013.2,1008.5,,,,,,,,21.7,75
110,2012-07-27,1651,1717,31.8,22.9,1405,432,1009.9,1010.7,1008.9,,,,,,,,22.4,77
110,2012-07-28,1546,1544,32.3,23.8,1407,313,1010.3,1011.8,1008.8,,,,,,,,22.8,77
110,2012-07-29,1019,1739,33.2,24.3,1511,318,1006.8,1009.1,1004.1,,,,,,,,23.3,74
110,2012-07-30,911,908,31.8,22.5,1540,914,1006,1008.1,1004.6,7.5,5.5,911,5.5,5.5,,,23.7,78
110,2012-07-31,1339,1422,32.7,25.7,1424,614,1007.8,1008.9,1006.8,,,,,,,,23.4,74
110,2012-08-01,2303,2301,35.8,24.5,1616,510,1007.6,1008.8,1005.9,,,,,,,,23.8,71
110,2012-08-02,1129,1212,36.3,24.6,1606,531,1009,1010.7,1008,,,,,,,,21.1,56
110,2012-08-03,1048,1131,35.8,26.8,1642,547,1010.6,1011.7,1009.1,,,,,,,,21.4,55
110,2012-08-04,35,22,36.4,27.6,1459,423,1010.5,1011.9,1008.8,,,,,,,,22.1,61
110,2012-08-05,1448,1440,36,25.3,1545,538,1007.9,1009.9,1005.3,,,,,,,,23.3,68
110,2012-08-06,2359,2354,36.2,24.5,1249,536,1006.1,1007.1,1004.9,,,,,,,,22.9,66
110,2012-08-07,1,729,35.8,26.8,1603,533,1007.8,1009.3,1006.2,0,0,,0,0,,,20.6,55
110,2012-08-08,125,1354,34.4,25,1334,419,1007.4,1008.8,1005.4,,,,,,,,20.1,58
110,2012-08-09,1636,1628,34.8,24.2,1355,503,1006.2,1007.1,1005.1,,,,,,,,22.9,72
110,2012-08-10,1418,1413,29.2,23.1,1618,2355,1006.4,1008.1,1005,0,0,,0,0,,,22.3,79
110,2012-08-11,1622,1710,31.6,22.6,1457,359,1007.1,1008,1005.8,,,,,,,,21.3,73
110,2012-08-12,2226,1149,29.5,23,1143,2154,1004.4,1007,1001.7,12,6,1720,4,1.5,,,21.9,82
110,2012-08-13,2115,2118,33.1,22.2,1509,148,1003.3,1007.1,1001.4,2.5,2,141,2,1.5,,,20.6,70
110,2012-08-14,1048,1045,32.1,23.7,1217,559,1007.7,1009.3,1006.3,18.5,11.5,1944,6.5,3.5,,,19.8,65
110,2012-08-15,1054,1106,27.6,22,946,1302,1004.8,1008.7,1001.9,107,27.5,1109,18,8,,,22.1,89
110,2012-08-16,1521,1644,29.3,21.1,1702,550,1010.8,1012.7,1008.4,,,,,,,,20.4,76
110,2012-08-17,1526,1518,32,22.6,1509,210,1011.9,1013,1010.6,0,0,,0,0,,,22.9,79
110,2012-08-18,1459,1425,29.4,25.9,1308,346,1010.2,1011.9,1008.8,1,.5,623,.5,.5,,,24.3,83
110,2012-08-19,1325,1325,31.5,26.4,1316,2326,1007.4,1009.3,1005.9,4,2,2240,1.5,1,,,24.3,80
110,2012-08-20,644,504,27.4,24,1221,558,1007.2,1009,1005.6,61.5,16,458,9.5,6.5,,,23.5,88
110,2012-08-21,423,419,28.8,23.4,1629,523,1009,1010.7,1007.5,90,33,407,22,11,,,23.2,88
110,2012-08-22,240,238,24.7,20,1443,2324,1010.9,1014.1,1008,25.5,12.5,138,10.5,6.5,,,18.7,83
110,2012-08-23,1403,1541,27.3,19.6,1540,137,1015.1,1016.5,1013.5,,,,,,,,17.7,75
110,2012-08-24,1123,1848,26.9,18.5,1321,546,1015.1,1016.2,1013.9,7,5,2155,3.5,1.5,,,18.2,74
