지점,일시,최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균이슬점온도(°C),평균상대습도(%)
182,2015-01-21,242,237,10.1,6.4,1417,2344,1020.7,1024.7,1017.8,5,,,,,,,3.9,73
182,2015-01-22,1413,1412,8.8,5.9,312,233,1019.4,1022.3,1016.8,3.5,,,,,,,-.1,60
182,2015-01-23,200,153,8.1,4.3,1323,2335,1023.3,1024.7,1021.9,,,,,,,,-2.1,55
182,2015-01-24,1,1126,9.8,3.6,1541,208,1026.2,1027.8,1024,,,,,,,,.5,63
182,2015-01-25,1658,1649,16.4,5.5,1656,650,1022.9,1027.1,1019.8,6,,,,,,,3.7,62
182,2015-01-26,1344,1543,13.2,6.7,1,2347,1020.4,1022.8,1018.9,.5,,,,,,,6.9,81
182,2015-01-27,218,209,7.1,2.8,328,2311,1025,1026.7,1022.1,,,,,,,,-2,61
182,2015-01-28,614,607,4.6,2.7,1616,20,1027.4,1029.4,1026.1,,,,,,,,-4.9,55
182,2015-01-29,1138,1409,7.8,4,1338,1,1024.8,1027.2,1023.1,19.5,,,,,,,2.7,79
182,2015-01-30,1503,2258,6.2,3,1427,2312,1026.2,1030.4,1023.7,1,,,,,,,-2.7,60
182,2015-01-31,31,357,3.9,2.1,1413,2217,1031.8,1033.6,1030,0,,,,,,,-5.8,53
182,2015-02-01,137,129,6.1,-.5,1549,420,1032.8,1034.1,1031.3,,,,,,,,-5.3,53
182,2015-02-02,1101,1056,7.7,3,1533,2309,1030.9,1032.2,1029.2,,,,,,,,-3.4,54
182,2015-02-03,1621,1656,7.8,1.5,1205,525,1029,1030.8,1026.9,,,,,,,,-2.3,59
182,2015-02-04,1905,1835,7,5.3,1717,943,1024.6,1027.1,1022.3,0,,,,,,,-3.6,49
182,2015-02-05,1048,656,6.4,3.1,39,1109,1025.1,1028.1,1022.9,0,,,,,,,-3.7,54
182,2015-02-06,22,19,6.9,4.6,1235,527,1026.8,1028.1,1025.9,,,,,,,,-3.5,52
182,2015-02-07,2354,2346,9.3,5.1,1343,422,1022.7,1026,1021.2,0,,,,,,,-.8,60
182,2015-02-08,1235,1232,8.4,-2.1,1,2153,1027.8,1031,1021.6,0,,,,,.2,.2,-5.9,59
182,2015-02-09,545,17,3.1,-1.2,2031,31,1030.2,1032.6,1027.8,0,,,,,.1,.3,-7.8,52
182,2015-02-10,1356,828,9.1,1.6,1531,108,1022.7,1027.8,1019.1,,,,,,,,-3.7,49
182,2015-02-11,1743,1735,11.3,4.2,1358,304,1015.8,1019.3,1012.7,,,,,,,,-2.9,48
182,2015-02-12,1711,2014,9.8,4,237,2345,1016,1019.6,1012,,,,,,,,-2.7,52
182,2015-02-13,235,226,5.9,2.7,1435,2211,1021.8,1024.8,1019.6,,,,,,,,-5.7,50
182,2015-02-14,1635,1501,13.2,.9,1543,734,1023,1024.6,1020.7,,,,,,,,-2.4,51
182,2015-02-15,2309,2051,15.1,7.1,1143,334,1018.1,1022.7,1013,14.5,,,,,,,6.6,71
182,2015-02-16,1300,2158,13.1,9.1,531,2350,1014,1017.4,1012.2,.5,,,,,,,8.9,85
182,2015-02-17,857,852,9.1,6.7,1,2224,1019.6,1022.3,1017.1,,,,,,,,-.7,56
182,2015-02-18,2159,2154,6.8,5,1,2328,1023.4,1025.3,1021.8,0,,,,,,,-2,56
182,2015-02-19,2,249,7.1,2.4,1314,2254,1027,1028.6,1024.9,,,,,,,,-4.2,52
182,2015-02-20,2026,2021,13.1,.4,1450,215,1025.2,1027.5,1021.7,,,,,,,,-1.5,52
182,2015-02-21,2007,2007,16.3,8.1,1419,540,1016.4,1022,1012.2,5,,,,,,,7.6,79
182,2015-02-22,1115,1113,10.2,5.8,1,2353,1019.3,1022.7,1016.1,0,,,,,,,3.6,80
182,2015-02-23,357,225,8.4,3.8,1501,2154,1021.1,1023.4,1019.6,0,,,,,,,-1.3,60
182,2015-02-24,100,2130,9.1,4.7,1652,1,1019.5,1020.8,1018.1,,,,,,,,-2.5,52
182,2015-02-25,904,1339,11.7,4.6,1355,147,1018.9,1021,1016.8,0,,,,,,,1.5,59
182,2015-02-26,1051,1047,11.1,4.3,8,2340,1020.9,1025.7,1017.4,,,,,,,,.6,59
182,2015-02-27,252,243,4.5,2,44,2327,1027.5,1029.4,1025.5,,,,,,,,-6.3,49
182,2015-02-28,1757,1716,9.5,1.7,1126,11,1023.6,1027.3,1019.9,10,,,,,,,1.2,67
182,2015-03-01,937,937,8,5.6,1434,2323,1021.6,1024,1019.2,2.5,,,,,,,0,63
182,2015-03-02,1310,218,8.6,1.5,1551,654,1020.9,1023.7,1016.9,,,,,,,,-4.6,48
182,2015-03-03,2355,2345,9.2,5.6,1600,7,1014.2,1018.7,1010.6,1,,,,,,,2.3,68
182,2015-03-04,34,22,6.2,2.6,4,835,1024,1027.1,1018.4,,,,,,,,-6.8,47
182,2015-03-05,155,51,6.3,2.2,1356,616,1025.9,1027.9,1023.8,,,,,,,,-7.2,43
182,2015-03-06,434,820,9,5.5,2023,128,1023.1,1024.9,1021.4,0,,,,,,,1.9,69
182,2015-03-07,946,1012,11,4.3,1301,2230,1022.9,1024.8,1021.3,.5,,,,,,,1.5,62
182,2015-03-08,1543,1350,15.6,2.4,1318,556,1021.7,1024.5,1018.6,,,,,,,,.2,53
182,2015-03-09,2343,2135,10.4,1.4,1056,2353,1022.8,1029.1,1018.9,8.5,,,,,,,-.2,60
182,2015-03-10,205,216,3.1,0,1400,631,1028.8,1030.8,1027.8,0,,,,,,,-7.6,50
182,2015-03-11,205,2052,8.4,2.8,1612,4,1025.4,1028.5,1023.1,,,,,,,,-5,45
182,2015-03-12,1,21,10,4.7,1633,2400,1022.8,1024.5,1021.2,,,,,,,,-3.4,47
182,2015-03-13,1405,954,16.3,2.6,1335,200,1019.9,1021.5,1018.3,,,,,,,,.6,54
182,2015-03-14,1016,1016,11.1,7.3,36,2345,1023.9,1025.7,1021.2,,,,,,,,-2.1,48
182,2015-03-15,1123,1104,12.3,4.9,1420,339,1022.4,1023.8,1021,,,,,,,,-.2,51
182,2015-03-16,1334,1235,16.4,7.5,1349,9,1020.2,1023.1,1018.1,,,,,,,,4.5,61
182,2015-03-17,2116,2150,17.5,7.5,2204,537,1016.5,1019.3,1012.7,,,,,,,,8.4,71
182,2015-03-18,1323,1319,19.8,13.7,1127,1956,1006.4,1012.7,1002.5,58,,,,,,,13.9,85
182,2015-03-19,441,439,14.5,11,1607,701,1013.3,1018,1006.8,3,,,,,,,10.4,88
182,2015-03-20,1442,1439,13.8,10.2,1407,2331,1018.4,1020.3,1016.8,0,,,,,,,6.8,74
182,2015-03-21,2318,2314,15.1,8.7,1815,541,1018.2,1019.5,1017,,,,,,,,5.1,63
182,2015-03-22,14,13,14.2,6.5,1127,2350,1022.7,1026.9,1019.4,,,,,,,,2.9,60
182,2015-03-23,1919,1738,10.1,3.9,1147,518,1028.5,1031,1026.9,,,,,,,,-4,45
182,2015-03-24,211,311,9.9,3.8,1457,2400,1032.3,1034,1030.5,,,,,,,,-5.7,40
182,2015-03-25,555,710,10.7,2,1616,547,1035.1,1036.5,1033.6,,,,,,,,-4.1,46
182,2015-03-26,1241,709,12.4,3.2,1257,555,1034,1036.1,1031.5,,,,,,,,-1.9,53
182,2015-03-27,1,732,14,5.5,1205,205,1027.4,1031.5,1024.2,0,,,,,,,2.8,63
182,2015-03-28,1417,2039,14.4,8.7,1400,456,1020.1,1024.3,1017.4,0,,,,,,,5.9,70
182,2015-03-29,1227,744,15.6,6.9,1526,547,1018.1,1019.5,1016.8,,,,,,,,7.7,76
182,2015-03-30,806,827,16.7,9.8,1237,637,1019.1,1021.2,1018,,,,,,,,11.3,90
182,2015-03-31,1850,359,22.5,13.8,1555,11,1014.1,1018.6,1010.7,.5,,,,,,,13.1,77
182,2015-04-01,2200,2155,17.8,13.2,1046,731,1013.7,1015.7,1011.5,0,0,,0,0,,,13,90
182,2015-04-02,1831,1856,26.5,11.6,1535,625,1006.5,1014,999.5,1,1,2209,1,.5,,,14,74
182,2015-04-03,125,129,20.6,9.3,2,2342,1007.6,1013,1000.4,10.5,6.5,127,5,3.5,,,9.6,85
182,2015-04-04,942,935,17.7,9.2,1206,16,1011.1,1013.6,1008.1,10,9.5,1835,9,5.5,,,10.9,83
182,2015-04-05,43,222,14,11.7,44,833,1013.8,1016.4,1011.5,4,2.5,1918,1.5,1,,,11.3,92
182,2015-04-06,1558,1659,12.8,9.4,1152,2322,1017.3,1022.6,1012.7,31.5,10.5,135,5.5,3,,,9.8,89
182,2015-04-07,2115,2058,11.2,7.4,1249,300,1023.5,1026.6,1021.6,0,0,,0,0,,,3.6,67
182,2015-04-08,1429,1500,13.3,8.1,1441,451,1025.5,1026.7,1024.1,,,,,,,,4.4,68
182,2015-04-09,1056,1051,13.8,7.9,1413,515,1024.5,1026.1,1022.5,,,,,,,,4.3,63
182,2015-04-10,220,228,13.8,8,1439,2341,1022.8,1024.4,1021.2,,,,,,,,5.7,68
182,2015-04-11,1426,1511,16.3,7.5,1825,317,1025.1,1026.3,1023.9,,,,,,,,5.3,65
182,2015-04-12,1224,1220,17.4,10.9,1102,249,1021.8,1026.1,1019.5,12,4,1822,2.5,1,,,9.3,78
182,2015-04-13,55,150,14.9,8.1,1510,2155,1016.2,1019.4,1013,20.5,14.5,1722,9.5,4.5,,,8.8,84
182,2015-04-14,1,1039,12.6,6.8,1035,1512,1009.5,1013,1006.8,0,0,,0,0,,,3.8,70
182,2015-04-15,2321,1527,18.9,8.7,1636,609,1012.1,1014,1010.2,,,,,,,,6.6,60
182,2015-04-16,223,320,23.8,10.2,1143,2222,1012.4,1017.7,1009.9,,,,,,,,6.5,51
182,2015-04-17,1012,1053,16.8,6.1,1132,410,1018.4,1019.8,1015.7,,,,,,,,2.7,54
182,2015-04-18,2238,2242,21.8,9.6,2211,503,1013.4,1017.8,1009.7,28,11.5,1507,8,5,,,10.9,74
182,2015-04-19,132,105,24,14.1,1231,2358,1005.5,1010.5,1002.5,5,4.5,507,3,1,,,14.8,75
182,2015-04-20,2055,2033,14.1,11.2,1,1701,1006,1013.2,1001.5,2,1,503,1,.5,,,10.9,79
182,2015-04-21,20,1,15.3,9.1,1447,2317,1016.9,1019.2,1013.1,,,,,,,,10,84
182,2015-04-22,1637,1636,19.4,6.4,1425,402,1020.6,1023.3,1018.7,,,,,,,,2.2,50
182,2015-04-23,1532,1708,17.1,7.7,1608,631,1022.7,1024,1021.8,,,,,,,,7.8,68
182,2015-04-24,1604,1559,20.3,10.5,1352,401,1021.1,1022.5,1019.8,,,,,,,,6.1,53
182,2015-04-25,1016,1027,22.5,9.3,1011,549,1021.1,1022.1,1019.9,,,,,,,,7.6,61
182,2015-04-26,1726,1713,20,10.1,1652,533,1020.6,1022.4,1019.2,,,,,,,,4.8,47
182,2015-04-27,1203,1156,21.6,11.9,1208,544,1017.5,1019.9,1014.8,,,,,,,,6.5,50
182,2015-04-28,2235,2234,22.9,15.7,2054,456,1010.8,1015,1007.7,0,0,,0,0,,,14.6,74
182,2015-04-29,119,211,21.6,14.6,7,1753,1009.3,1010.8,1006.8,.5,.5,5,.5,.5,,,15.9,93
182,2015-04-30,739,731,18.4,14.7,1446,442,1012.2,1014.7,1009.8,3.5,3.5,1034,3,1.5,,,15,95
182,2015-05-01,1021,1113,19.7,14.6,1145,2355,1014.3,1015.3,1013,,,,,,,,15.3,89
182,2015-05-02,2250,2241,22,13.1,1633,334,1011.2,1015,1006.9,28.5,11.5,2216,8,3.5,,,15.5,91
182,2015-05-03,1017,1101,21.6,14.2,857,2310,1005.8,1010.4,1002.8,9.5,7,1,5,2.5,,,16.6,96
182,2015-05-04,1306,1304,18.9,12.1,1150,2400,1012.5,1015.5,1009.4,0,0,,0,0,,,10.8,79
182,2015-05-05,1521,1513,16.3,8.7,1517,526,1013.7,1015.2,1012,,,,,,,,4.5,56
182,2015-05-06,2208,2046,16.8,9.7,1706,306,1012.3,1013.7,1011.1,,,,,,,,5.1,56
182,2015-05-07,234,1518,19.4,10.7,1430,446,1013.7,1016,1011.8,,,,,,,,6.6,57
182,2015-05-08,1119,722,19.4,12,944,23,1013.8,1016,1011.8,,,,,,,,4.5,47
182,2015-05-09,952,958,20.2,13.5,955,2331,1013.1,1016.4,1011.6,2,1,31,1,.5,,,11.7,74
182,2015-05-10,1147,1211,21,11.7,1656,407,1017.3,1018.9,1015.5,,,,,,,,13.9,85
182,2015-05-11,1158,1824,23.2,15.3,1501,2348,1010.4,1018.4,1003.1,64.5,18,1755,13.5,7,,,15.8,81
182,2015-05-12,2331,2007,20.1,13,1159,623,1006.9,1009.2,1004.9,5,3,48,1.5,1,,,10.8,68
182,2015-05-13,1546,1709,25.8,19,1259,516,1009.3,1011.1,1007.5,,,,,,,,7.4,40
182,2015-05-14,400,352,27.7,20.4,1612,132,1009.2,1010.9,1007.7,0,0,,0,0,,,15.6,60
182,2015-05-15,2350,2347,21.7,16.4,1344,534,1009.7,1011.5,1008.4,3,2.5,1917,2,1,,,17.3,90
182,2015-05-16,3,1,19.1,13.6,1700,2242,1011.1,1013.2,1009.1,,,,,,,,11.6,71
182,2015-05-17,1429,1159,20.5,13,1156,447,1011.3,1013.3,1008.7,,,,,,,,9.2,60
182,2015-05-18,1624,1322,17.6,14,7,718,1005.8,1008.9,1001.8,36.5,10,715,6,3,,,14.2,92
182,2015-05-19,1822,1817,18.6,14.1,1256,2338,1008,1009.7,1006.3,,,,,,,,14.7,96
182,2015-05-20,1547,1544,19.2,12.1,1510,2329,1010.8,1015,1008.2,,,,,,,,12.7,84
182,2015-05-21,1912,1837,20.7,10.9,1250,137,1016.3,1017.6,1014.4,,,,,,,,10.9,71
182,2015-05-22,1841,1846,23.1,13.4,1300,523,1015.3,1016.9,1013.1,,,,,,,,9.6,58
182,2015-05-23,955,955,20.5,15.8,1243,424,1011.9,1014.8,1010.1,0,0,,0,0,,,12.8,74
182,2015-05-24,1121,1351,21.7,15,804,523,1009.5,1010.9,1008.1,,,,,,,,11.8,68
182,2015-05-25,1719,1515,21.4,14.4,716,255,1010.5,1012.3,1009.2,,,,,,,,9.7,61
182,2015-05-26,100,1424,20.4,12.7,938,522,1012.3,1013.4,1011,,,,,,,,13,80
182,2015-05-27,1301,916,23.7,13.8,1244,127,1010.7,1012.1,1009.1,,,,,,,,13.4,71
182,2015-05-28,1300,1116,27.2,17.1,1154,512,1008.2,1009.4,1006.4,1,1,221,1,.5,,,13.1,63
182,2015-05-29,1259,1149,23.8,17.1,1435,132,1007.8,1009.3,1006.3,,,,,,,,16.2,80
182,2015-05-30,934,1011,20.4,17.3,1815,1521,1005.2,1007.2,1003.3,2.5,1.5,452,1,1,,,17.1,93
182,2015-05-31,1050,1116,21,16.6,1519,2334,1008.8,1010.7,1007,,,,,,,,15.9,86
182,2015-06-01,1458,1429,23.1,14.4,1349,348,1010.8,1011.7,1009.9,,,,,,,,15.7,81
182,2015-06-02,1912,1909,21.9,17.4,1412,1,1008,1011,1005.1,39,20.5,1917,13,5.5,,,18.1,92
182,2015-06-03,1657,1652,23.5,17.9,1341,2255,1008.4,1012.6,1005.3,1,1,19,.5,.5,,,14.8,73
182,2015-06-04,845,842,22.6,14.6,1300,416,1011,1012.7,1009.2,,,,,,,,12.8,67
182,2015-06-05,1646,1507,20.6,14.3,208,2322,1007.3,1010.1,1005.6,14.5,6.5,348,4,2,,,14,86
182,2015-06-06,1644,1640,23.3,13.3,1420,421,1013.1,1015.7,1009.8,,,,,,,,14.7,81
182,2015-06-07,1116,1116,23.5,15.9,1142,227,1013.1,1015.4,1010.9,,,,,,,,15.6,79
182,2015-06-08,1929,1927,24.5,17.6,1217,2155,1006.7,1011.2,1003.1,3.5,2,1449,1.5,1,,,17.6,87
182,2015-06-09,1,1,22.8,17.6,1410,438,1007.6,1009.5,1005.7,,,,,,,,18.5,92
182,2015-06-10,936,1407,26.2,16.9,1358,538,1007.5,1009.8,1004.8,0,0,,0,0,,,18.3,84
182,2015-06-11,2138,2135,28,19.4,1616,931,1003.2,1004.9,1001.7,0,0,,0,0,,,20.4,90
182,2015-06-12,1126,1126,27.9,20.9,941,2240,1005.5,1007.3,1003.9,,,,,,,,17.8,68
182,2015-06-13,1621,1618,27.9,19.5,1050,2320,1006.9,1008.3,1005.4,,,,,,,,16.3,63
182,2015-06-14,1319,2317,25.7,19.1,2346,119,1007.6,1008.8,1006.6,,,,,,,,19.7,88
182,2015-06-15,17,2028,24.2,19.2,1423,212,1008.2,1009.4,1007.2,,,,,,,,19,85
182,2015-06-16,1600,1635,23.1,19.3,1550,2214,1006.7,1008.3,1005.1,1,.5,108,.5,.5,,,19.1,90
182,2015-06-17,1618,1841,20.8,18.7,1034,1543,1003.9,1006.6,1001.3,16,4,1425,2.5,1,,,18.2,91
182,2015-06-18,1506,1320,24.8,19.1,1654,43,1004.9,1007.8,1003.1,.5,.5,23,.5,.5,,,18.2,83
182,2015-06-19,1226,1224,24.2,19.1,1559,404,1008.9,1011,1007,,,,,,,,18.5,83
182,2015-06-20,1021,1146,23.5,17.9,1113,458,1010.1,1010.9,1009.2,,,,,,,,18.3,86
182,2015-06-21,25,45,22.9,19.8,1452,603,1010.7,1012,1009.1,2,2,19,2,1.5,,,18.2,85
182,2015-06-22,1129,911,22.7,19.3,1450,116,1010.9,1011.8,1009.7,.5,.5,913,.5,.5,,,18.3,87
182,2015-06-23,1212,1212,26.1,20,1357,450,1010.1,1011.3,1008.7,,,,,,,,19.7,83
182,2015-06-24,1917,1938,23,19.9,1003,649,1008.1,1010.2,1004.8,31.5,7.5,1555,5,2.5,,,20.1,95
182,2015-06-25,910,909,27.3,20.6,2330,45,1001.2,1006.3,996.9,8,3,2259,2.5,2.5,,,21.5,90
182,2015-06-26,545,553,27.9,20.1,48,2331,998.9,1004.7,994.3,1,.5,1,.5,.5,,,20.8,87
182,2015-06-27,2400,2359,21.6,19.6,1713,124,1006.2,1009.1,1003.1,8.5,3.5,1003,2,1,,,19.3,93
182,2015-06-28,1012,947,24.7,19,1655,2257,1009.6,1011.3,1008.1,,,,,,,,18,82
182,2015-06-29,914,906,23.9,17.9,1610,531,1007.5,1010.2,1005,,,,,,,,18,85
182,2015-06-30,2033,2052,25.9,19.1,1843,334,998.3,1006,992.7,48,12.5,954,7.5,4,,,20.7,97
182,2015-07-01,1202,1105,24.8,19,1427,2318,999.5,1003,995.7,.5,.5,151,.5,.5,,,19.9,89
182,2015-07-02,55,1230,24.3,17.7,858,300,1003.4,1005.5,1001.9,,,,,,,,16.7,76
182,2015-07-03,506,2150,24.6,19.5,1306,148,1006.5,1009,1004.7,,,,,,,,19.7,85
182,2015-07-04,1227,1226,23.9,19.4,1453,535,1009.9,1012.2,1008.1,,,,,,,,18.6,85
182,2015-07-05,1043,1704,23.3,18.8,945,138,1011.5,1012.4,1009.7,,,,,,,,18.5,86
182,2015-07-06,1341,1206,22.6,18.1,1304,204,1010.9,1012,1009.5,1.5,1,2256,1,.5,,,18.4,88
182,2015-07-07,1100,1300,22,18.6,2317,643,1007.1,1010.4,1005.4,36,7,818,5.5,2.5,,,19.5,97
182,2015-07-08,629,628,30.1,19.3,1213,10,1008,1011,1005.6,77,36,251,20.5,12,,,23.1,92
182,2015-07-09,1401,1711,29.5,22.1,1353,604,1011.7,1013.5,1010.5,,,,,,,,22.4,88
182,2015-07-10,937,944,25.4,21.7,1329,345,1011.4,1012.9,1009.8,,,,,,,,21.6,91
182,2015-07-11,1945,2203,26.1,21.7,2317,518,1005.3,1009.8,999.8,80,12.5,2050,7.5,3.5,,,22.7,95
182,2015-07-12,436,434,28.1,22.4,1032,2333,993.4,1000.7,990.4,72.5,14,726,8,4.5,,,23.2,86
182,2015-07-13,135,130,31.5,22.4,1442,3,1000.6,1004.2,996.5,,,,,,,,21.2,74
182,2015-07-14,916,6,28.2,21.7,1551,550,1004.9,1006.3,1003.8,,,,,,,,21.7,82
182,2015-07-15,2400,2400,27,21.5,1140,2148,1005.5,1006.4,1004.4,,,,,,,,22.3,92
182,2015-07-16,234,229,27.2,21.5,1401,546,1004.6,1005.6,1003,,,,,,,,19.7,78
182,2015-07-17,842,837,25.2,20.3,1342,401,1005.7,1008.1,1003.7,,,,,,,,20.8,88
182,2015-07-18,1803,1550,28.1,20.4,1357,552,1008.5,1009.4,1007.4,,,,,,,,19.7,80
182,2015-07-19,1313,1304,28.1,20.5,1350,102,1008.7,1009.5,1007.9,0,0,,0,0,,,21.8,88
182,2015-07-20,423,438,26.5,21.6,1331,259,1007.9,1008.9,1007,0,0,,0,0,,,22.5,94
182,2015-07-21,1219,1223,25.6,22.1,1545,330,1007.2,1008.4,1005.9,,,,,,,,22.9,97
182,2015-07-22,2313,2246,29,23,1439,16,1006.7,1008.5,1005.8,2,1,1437,.5,.5,,,24.4,94
182,2015-07-23,204,453,33.4,26.5,1305,25,1008.1,1009,1007,0,0,,0,0,,,23.9,73
182,2015-07-24,748,1,30.9,26.6,1215,324,1007,1007.9,1005.9,0,0,,0,0,,,23.9,77
182,2015-07-25,1239,1243,35.1,24.6,1538,2357,1007.2,1008.5,1006,,,,,,,,21.6,64
182,2015-07-26,1313,1210,29.5,23.2,1450,418,1007.9,1009.1,1006.9,,,,,,,,22.9,82
182,2015-07-27,1552,1537,30.5,24.1,1451,421,1009.2,1010.4,1008.1,,,,,,,,24,87
182,2015-07-28,1212,1210,30.1,24.8,1334,152,1009.4,1010.4,1008.5,,,,,,,,25.7,94
182,2015-07-29,1114,956,36,25.7,1244,339,1008.6,1009.5,1007.4,,,,,,,,25.4,79
182,2015-07-30,1538,1538,30.3,24.9,1404,550,1009.9,1011.3,1009,,,,,,,,25.3,88
182,2015-07-31,1736,1237,32.7,23.9,1457,418,1010.3,1011.3,1009.2,,,,,,,,24.8,86
182,2015-08-01,1440,1438,31.5,22.9,1605,534,1011.2,1012.4,1010,,,,,,,,23.9,82
182,2015-08-02,1750,1614,31.6,23.3,1533,524,1011.7,1013.1,1010.8,,,,,,,,23.2,76
182,2015-08-03,1710,1632,30.5,23.2,1401,518,1010.9,1012.7,1009.2,,,,,,,,23.1,80
182,2015-08-04,1220,1219,31.6,23.1,1244,552,1009.1,1010.3,1007.8,,,,,,,,23.1,76
182,2015-08-05,1420,1413,31,23.8,1315,523,1009.3,1010.9,1008.1,,,,,,,,23.4,79
182,2015-08-06,1639,1612,33.6,24.3,1541,527,1011.2,1013.6,1010,,,,,,,,23.5,77
182,2015-08-07,1036,946,35.8,25,1436,131,1013.5,1014.7,1012,,,,,,,,22.8,68
182,2015-08-08,1049,1041,31,24.2,1107,428,1013.3,1014.5,1011.9,,,,,,,,24,82
182,2015-08-09,1052,935,30.2,23.8,1317,616,1011.2,1012,1010.1,,,,,,,,23.3,80
182,2015-08-10,930,936,29.8,23.9,1223,547,1010,1011,1009.1,,,,,,,,22,74
182,2015-08-11,2304,2115,29.4,23.3,1115,2235,1005.9,1009.4,1001.1,111,98,2113,63,24,,,21.4,73
182,2015-08-12,27,821,25.6,23.6,1802,46,1002.9,1006.4,1000.2,.5,.5,1001,.5,.5,,,22.8,90
182,2015-08-13,313,2107,28.7,24.4,1228,2309,1006.7,1007.6,1005.7,,,,,,,,22.4,80
182,2015-08-14,19,304,28.1,23.7,1628,2359,1007,1008.3,1005.9,,,,,,,,21.5,79
182,2015-08-15,1528,1526,29.2,22.4,1647,546,1008.1,1009.2,1006.7,,,,,,,,21.7,78
182,2015-08-16,1029,1120,27.4,22.8,1131,146,1006,1007.8,1004.5,4.5,3,2228,2.5,2,,,22.9,89
182,2015-08-17,43,40,26.9,22.7,1648,114,1007.7,1010.2,1005.7,0,0,,0,0,,,21.2,82
182,2015-08-18,1417,1323,27.7,23.6,1327,337,1011.4,1012.6,1010,,,,,,,,22.2,82
182,2015-08-19,253,326,28.7,24.2,1451,2359,1011.9,1013.2,1010.4,1.5,1.5,1210,1,1,,,23,86
182,2015-08-20,1258,1159,28.8,23.3,1048,327,1008.7,1011.1,1005.1,0,0,,0,0,,,23.8,91
182,2015-08-21,404,336,27.6,23.4,1525,2308,1004.4,1006.4,1002.2,24,10.5,508,8,5,,,22.4,84
182,2015-08-22,10,2035,26.4,22.2,1051,2326,1006.6,1007.3,1006,0,0,,0,0,,,21.1,81
182,2015-08-23,1932,2210,26.8,22.6,1427,1,1006.9,1007.7,1006.1,0,0,,0,0,,,21.2,81
182,2015-08-24,1824,1931,25.9,21.8,1334,2319,1003,1006.7,999.1,13,5.5,1533,3.5,2,,,22.3,89
182,2015-08-25,43,56,24.4,20.1,1415,304,999.5,1003.3,997.2,33,8,411,4,2,,,20.7,90
182,2015-08-26,1009,2107,26,21.1,1619,2349,1007,1009.5,1002.9,,,,,,,,18.8,75
182,2015-08-27,808,853,27.3,20.5,1507,414,1009.4,1010.5,1008.2,,,,,,,,19.5,75
